trade_date,symbol,open,high,low,close,pre_close,volume,amount,turnover,pct_chg,adjustment_mode,trading_status,is_st,pe_ttm,pb,benchmark_symbol,benchmark_return_1d,benchmark_return_5d,benchmark_return_20d,forward_return_1d,forward_return_5d,forward_return_20d,benchmark_excess_return_1d,benchmark_excess_return_5d,benchmark_excess_return_20d,label_ready_1d,label_ready_5d,label_ready_20d,source_provider,source_provider_priority,crosscheck_provider,crosscheck_status,source_warning_codes,panel_contract_status,universe_mode,non_actionable_disclaimer
2026-01-13,002841.SZ,42.51,42.6,41.73,42.13,42.51,7505415,316019470.12,1.4396,-0.8939,baostock_adjustflag_3_unadjusted,trading,false,32.309401,2.231552,000300.SH,-0.0040121130,-0.0088540040,-0.0077161416,-0.0030856872,-0.0121053881,-0.0693092808,0.0009264258,-0.0032513841,-0.0615931392,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-01-14,002841.SZ,42.13,43.25,41.35,42,42.13,9063395,384581358.37,1.7385,-0.3086,baostock_adjustflag_3_unadjusted,trading,false,32.209704,2.224666,000300.SH,0.0020031293,-0.0039775782,-0.0059284081,0.0011904762,-0.0011904762,-0.0685714286,-0.0008126531,0.0027871021,-0.0626430204,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-01-15,002841.SZ,41.89,42.59,41.67,42.05,42,5938843,249965901.81,1.1391,0.119,baostock_adjustflag_3_unadjusted,trading,false,32.248049,2.227314,000300.SH,-0.0041159194,-0.0058340761,-0.0067035197,-0.0016646849,-0.0016646849,-0.0706302021,0.0024512345,0.0041693912,-0.0639266824,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-01-16,002841.SZ,42.12,42.5,41.42,41.98,42.05,5117661,214465771.74,0.9816,-0.1665,baostock_adjustflag_3_unadjusted,trading,false,32.194366,2.223606,000300.SH,0.0005458304,-0.0062081550,-0.0151033646,-0.0064316341,0.0085755121,-0.0781324440,-0.0069774645,0.0147836672,-0.0630290795,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-01-19,002841.SZ,41.83,42.17,41.42,41.71,41.98,4540918,189799737.05,0.871,-0.6432,baostock_adjustflag_3_unadjusted,trading,false,31.987304,2.209305,000300.SH,-0.0032902199,-0.0058067077,-0.0056842016,-0.0021577559,-0.0266123232,-0.0700071925,0.0011324640,-0.0208056154,-0.0643229909,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-01-20,002841.SZ,41.76,42.05,41.31,41.62,41.71,4881300,203071669,0.9363,-0.2158,baostock_adjustflag_3_unadjusted,trading,false,31.918283,2.204538,000300.SH,0.0008881348,-0.0027943930,0.0036041617,0.0079288803,-0.0139356079,-0.0663142720,0.0070407455,-0.0111412149,-0.0699184337,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-01-21,002841.SZ,41.4,42.2,41.2,41.95,41.62,4184531,175343581.8,0.8026,0.7929,baostock_adjustflag_3_unadjusted,trading,false,32.171359,2.222017,000300.SH,0.0001354839,-0.0010751060,0.0008055567,0.0007151371,-0.0362336114,-0.0767580453,0.0005796531,-0.0351585054,-0.0775636020,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-01-22,002841.SZ,42.05,42.43,41.82,41.98,41.95,2997285,125966902.83,0.5749,0.0715,baostock_adjustflag_3_unadjusted,trading,false,32.194366,2.223606,000300.SH,-0.0044906449,0.0063849402,-0.0027652423,0.0085755121,-0.0471653168,-0.0790852787,0.0130661570,-0.0535502570,-0.0763200364,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-01-23,002841.SZ,41.66,42.34,41.05,42.34,41.98,4763021,199721033.87,0.9136,0.8576,baostock_adjustflag_3_unadjusted,trading,false,32.47045,2.242675,000300.SH,0.0009500060,0.0008173318,0.0055655968,-0.0410958904,-0.0670760510,-0.1169107227,-0.0420458964,-0.0678933828,-0.1224763195,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-01-26,002841.SZ,42.19,42.27,40.31,40.6,42.34,6852764,280591383.77,1.3144,-4.1096,baostock_adjustflag_3_unadjusted,trading,false,31.136048,2.15051,000300.SH,-0.0002702804,-0.0214541900,-0.0108494138,0.0108374384,-0.0682266010,-0.1147783251,0.0111077188,-0.0467724110,-0.1039289114,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-01-27,002841.SZ,40.63,41.34,40,41.04,40.6,4429124,179954463.18,0.8496,1.0837,baostock_adjustflag_3_unadjusted,trading,false,31.473483,2.173816,000300.SH,0.0026137708,-0.0096870773,-0.0219026456,-0.0148635478,-0.0689571150,-0.1430311891,-0.0174773186,-0.0592700378,-0.1211285434,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-01-28,002841.SZ,40.85,41.1,40.08,40.43,41.04,3451897,139574888.76,0.6621,-1.4864,baostock_adjustflag_3_unadjusted,trading,false,31.005675,2.141506,000300.SH,0.0076045709,-0.0040924619,-0.0149002603,-0.0106356666,-0.0546623794,-0.1288647044,-0.0182402375,-0.0505699175,-0.1139644441,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-01-29,002841.SZ,40.35,41.09,39.59,40,40.43,4230321,170999426.52,0.8114,-1.0636,baostock_adjustflag_3_unadjusted,trading,false,30.675909,2.118729,000300.SH,-0.0099980864,-0.0175543095,-0.0196536098,-0.0125000000,-0.0407500000,-0.1147500000,-0.0025019136,-0.0231956905,-0.0950963902,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-01-30,002841.SZ,39.86,40.3,38.71,39.5,40,4468896,176096925.81,0.8572,-1.25,baostock_adjustflag_3_unadjusted,trading,false,30.29246,2.092245,000300.SH,-0.0213244682,-0.0133318457,-0.0193111841,-0.0422784810,-0.0281012658,-0.1111392405,-0.0209540128,-0.0147694201,-0.0918280564,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-02-02,002841.SZ,39.28,39.8,37.68,37.83,39.5,7355452,283095346,1.4109,-4.2278,baostock_adjustflag_3_unadjusted,trading,false,29.011741,2.003788,000300.SH,0.0117515710,0.0245498249,0.0149319583,0.0100449379,0.0208828972,-0.0528680941,-0.0017066332,-0.0036669277,-0.0678000524,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-02-03,002841.SZ,38.14,38.35,37.68,38.21,37.83,4232393,161137447.36,0.8118,1.0045,baostock_adjustflag_3_unadjusted,trading,false,29.303162,2.023916,000300.SH,0.0082778779,0.0137739744,0.0095252097,0.0002617116,0.0261711594,-0.0680450144,-0.0080161663,0.0123971850,-0.0775702240,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-02-04,002841.SZ,38.21,38.26,37.73,38.22,38.21,4108913,155999666.8,0.7881,0.0262,baostock_adjustflag_3_unadjusted,trading,false,29.310831,2.024446,000300.SH,-0.0060153875,0.0032211791,-0.0023672803,0.0039246468,0.0235478807,-0.0719518577,0.0099400342,0.0203267016,-0.0695845774,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-02-05,002841.SZ,38.25,38.62,38.01,38.37,38.22,4517110,173223292.86,0.8664,0.3925,baostock_adjustflag_3_unadjusted,trading,false,29.425866,2.032391,000300.SH,-0.0057431466,0.0105256514,-0.0002738084,0.0005212406,0.0185040396,-0.0852228303,0.0062643872,0.0079783883,-0.0849490219,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-02-06,002841.SZ,38.02,38.71,37.81,38.39,38.37,4442692,170762057.72,0.8522,0.0521,baostock_adjustflag_3_unadjusted,trading,false,29.441204,2.03345,000300.SH,0.0162503374,0.0036199748,0.0060218849,0.0059911435,0.0080750195,-0.0763219588,-0.0102591938,0.0044550448,-0.0823438437,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-02-09,002841.SZ,38.88,38.98,38.48,38.62,38.39,3763046,145468671.98,0.7218,0.5991,baostock_adjustflag_3_unadjusted,trading,false,29.61759,2.045633,000300.SH,0.0011103280,-0.0024394498,-0.0172951331,0.0152770585,0.0044018643,-0.0906266183,0.0141667305,0.0068413141,-0.0733314852,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-02-10,002841.SZ,38.66,39.55,38.58,39.21,38.62,4084332,159878844.11,0.7834,1.5277,baostock_adjustflag_3_unadjusted,trading,false,30.07006,2.076884,000300.SH,-0.0022177063,0.0024533181,-0.0139625471,-0.0022953328,-0.0089262943,-0.0989543484,-0.0000776265,-0.0113796124,-0.0849918012,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-02-11,002841.SZ,39.95,39.95,39.05,39.12,39.21,3286868,129378318.48,0.6305,-0.2295,baostock_adjustflag_3_unadjusted,trading,false,30.001039,2.072117,000300.SH,0.0012218332,0.0027696018,-0.0276988603,-0.0010224949,-0.0099693252,-0.1132413088,-0.0022443281,-0.0127389269,-0.0855424485,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-02-12,002841.SZ,39.06,39.19,38.73,39.08,39.12,2895170,112848457.06,0.5553,-0.1022,baostock_adjustflag_3_unadjusted,trading,false,29.970363,2.069998,000300.SH,-0.0125376464,-0.0018923514,-0.0323249452,-0.0097236438,-0.0107471853,-0.1261514841,0.0028140026,-0.0088548339,-0.0938265390,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-02-13,002841.SZ,39,39.29,38.7,38.7,39.08,3184131,124175253.42,0.6108,-0.9724,baostock_adjustflag_3_unadjusted,trading,false,29.678942,2.049871,000300.SH,0.0101146561,0.0146474805,-0.0520144641,0.0023255814,-0.0338501292,-0.1534883721,-0.0077890747,-0.0484976097,-0.1014739079,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-02-24,002841.SZ,39.18,39.38,38.54,38.79,38.7,3154929,122643646.21,0.6052,0.2326,baostock_adjustflag_3_unadjusted,trading,false,29.747963,2.054638,000300.SH,0.0060205067,-0.0109712835,-0.0494571267,0.0018045888,-0.0734725445,-0.1260634184,-0.0042159178,-0.0625012609,-0.0766062917,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-02-25,002841.SZ,38.78,39.1,38.62,38.86,38.79,2628641,102249371.98,0.5042,0.1805,baostock_adjustflag_3_unadjusted,trading,false,29.801645,2.058345,000300.SH,-0.0019028964,-0.0281385797,-0.0418971674,-0.0033453423,-0.0949562532,-0.1304683479,-0.0014424459,-0.0668176735,-0.0885711805,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-02-26,002841.SZ,38.86,38.99,38.58,38.73,38.86,3414930,132282911.01,0.655,-0.3345,baostock_adjustflag_3_unadjusted,trading,false,29.701949,2.05146,000300.SH,-0.0034329242,-0.0167514094,-0.0527493657,-0.0018073845,-0.0906274206,-0.1489801188,0.0016255398,-0.0738760112,-0.0962307531,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-02-27,002841.SZ,38.56,38.73,38.21,38.66,38.73,3051116,117629926.76,0.5852,-0.1807,baostock_adjustflag_3_unadjusted,trading,false,29.648266,2.047752,000300.SH,0.0038257803,-0.0106583875,-0.0441716614,-0.0328504915,-0.0840662183,-0.1368339369,-0.0366762717,-0.0734078308,-0.0926622755,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-03-02,002841.SZ,38.15,38.29,37.2,37.39,38.66,5796429,218103553.59,1.1118,-3.285,baostock_adjustflag_3_unadjusted,trading,false,28.674306,1.980482,000300.SH,-0.0153896589,-0.0239419813,-0.0500603468,-0.0387804226,-0.0609788714,-0.1251671570,-0.0233907636,-0.0370368901,-0.0751068102,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-03-03,002841.SZ,37.37,37.59,35.82,35.94,37.39,6545277,239159194.82,1.2555,-3.878,baostock_adjustflag_3_unadjusted,trading,false,27.562304,1.903678,000300.SH,-0.0114417284,0.0040507776,-0.0442120896,-0.0214245965,-0.0030606566,-0.0932109071,-0.0099828681,-0.0071114342,-0.0489988175,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-03-04,002841.SZ,35.52,36.11,35.03,35.17,35.94,4895924,173782980.92,0.9391,-2.1425,baostock_adjustflag_3_unadjusted,trading,false,26.971793,1.862893,000300.SH,0.0097916739,0.0221332841,-0.0166335309,0.0014216662,0.0125106625,-0.0571509809,-0.0083700077,-0.0096226216,-0.0405174501,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-03-05,002841.SZ,35.65,35.88,34.93,35.22,35.17,5108916,180828574.82,0.9799,0.1422,baostock_adjustflag_3_unadjusted,trading,false,27.010138,1.865541,000300.SH,0.0027426300,0.0085780209,-0.0363143677,0.0053946621,0.0070982396,-0.0701306076,0.0026520321,-0.0014797813,-0.0338162399,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-03-06,002841.SZ,35.22,35.54,34.79,35.41,35.22,5032593,177774231.42,0.9653,0.5395,baostock_adjustflag_3_unadjusted,trading,false,27.155848,1.875605,000300.SH,-0.0096522881,0.0018669915,-0.0471307746,-0.0084721830,-0.0087545891,-0.0872634849,0.0011801051,-0.0106215806,-0.0401327103,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-03-09,002841.SZ,34.9,35.21,34.11,35.11,35.41,5650629,195476373.02,1.0839,-0.8472,baostock_adjustflag_3_unadjusted,trading,false,26.925779,1.859715,000300.SH,0.0128483755,0.0121556810,-0.0378811832,0.0205069781,0.0099686699,-0.0831671888,0.0076586026,-0.0021870111,-0.0452860057,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-03-10,002841.SZ,35.4,35.88,35.36,35.83,35.11,4213875,150248852.55,0.8083,2.0507,baostock_adjustflag_3_unadjusted,trading,false,27.477945,1.897852,000300.SH,0.0063617649,-0.0079826623,-0.0169421028,-0.0061401061,-0.0198157968,-0.0602846776,-0.0125018710,-0.0118331345,-0.0433425749,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-03-11,002841.SZ,35.79,35.95,35.49,35.61,35.83,3736714,133279988.56,0.7167,-0.614,baostock_adjustflag_3_unadjusted,trading,false,27.309228,1.886199,000300.SH,-0.0035999181,-0.0098126348,-0.0293915019,-0.0039314799,-0.0078629598,-0.0629036787,-0.0003315618,0.0019496749,-0.0335121769,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-03-12,002841.SZ,35.5,35.69,35.24,35.47,35.61,2838562,100638413.56,0.5445,-0.3931,baostock_adjustflag_3_unadjusted,trading,false,27.201862,1.878783,000300.SH,-0.0039295710,-0.0222523014,-0.0108787085,-0.0104313504,-0.0219904144,-0.0358049056,-0.0065017795,0.0002618869,-0.0249261970,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-03-13,002841.SZ,35.27,35.54,35.06,35.1,35.47,2763795,97501976.07,0.5301,-1.0431,baostock_adjustflag_3_unadjusted,trading,false,26.91811,1.859185,000300.SH,0.0005181040,-0.0218717151,-0.0049228338,0.0102564103,-0.0270655271,-0.0290598291,0.0097383063,-0.0051938119,-0.0241369953,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-03-16,002841.SZ,35.13,35.59,34.5,35.46,35.1,4093167,143684011.08,0.7851,1.0256,baostock_adjustflag_3_unadjusted,trading,false,27.194193,1.878254,000300.SH,-0.0073037500,-0.0542778106,0.0063628864,-0.0095882685,-0.0761421320,-0.0375070502,-0.0022845184,-0.0218643214,-0.0438699366,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-03-17,002841.SZ,35.55,35.6,35.09,35.12,35.46,2899400,102445855.85,0.5561,-0.9588,baostock_adjustflag_3_unadjusted,trading,false,26.933448,1.860244,000300.SH,0.0045053313,-0.0350876406,0.0103089653,0.0059794989,-0.0347380410,-0.0062642369,0.0014741676,0.0003495996,-0.0165732022,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-03-18,002841.SZ,35.17,35.47,34.91,35.33,35.12,2800220,98531754.4,0.5371,0.5979,baostock_adjustflag_3_unadjusted,trading,false,27.094497,1.871368,000300.SH,-0.0161176347,-0.0259463666,0.0168032878,-0.0181149165,-0.0435890178,-0.0050948203,-0.0019972818,-0.0176426513,-0.0218981081,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-03-19,002841.SZ,34.94,35.1,34.53,34.69,35.33,2922669,101633996.67,0.5606,-1.8115,baostock_adjustflag_3_unadjusted,trading,false,26.603682,1.837468,000300.SH,-0.0035418526,-0.0230658975,0.0317286784,-0.0155664457,-0.0498702796,0.0123955030,-0.0120245930,-0.0268043821,-0.0193331753,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-03-20,002841.SZ,34.79,34.97,34.13,34.15,34.69,3579010,123413428.3,0.6865,-1.5566,baostock_adjustflag_3_unadjusted,trading,false,26.189557,1.808865,000300.SH,-0.0326297823,-0.0141116373,0.0416954792,-0.0407027818,-0.0228404100,0.0609077599,-0.0080729995,-0.0087287727,0.0192122807,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-03-23,002841.SZ,33.58,33.8,32.45,32.76,34.15,5611198,185296870.56,1.0763,-4.0703,baostock_adjustflag_3_unadjusted,trading,false,25.123569,1.735239,000300.SH,0.0128395965,0.0167390105,0.0792213965,0.0347985348,-0.0015262515,0.1117216117,0.0219589383,-0.0182652621,0.0325002152,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-03-24,002841.SZ,33.18,33.9,32.94,33.9,32.76,4016733,134432416.86,0.7705,3.4799,baostock_adjustflag_3_unadjusted,trading,false,25.997833,1.795623,000300.SH,0.0140216966,-0.0055138839,0.0726088841,-0.0032448378,-0.0386430678,0.0799410029,-0.0172665344,-0.0331291839,0.0073321189,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-03-25,002841.SZ,34.83,35.15,33.73,33.79,33.9,7047938,241366564.14,1.3569,-0.3245,baostock_adjustflag_3_unadjusted,trading,false,23.206379,1.763182,000300.SH,-0.0132081001,-0.0025121513,0.0548459695,-0.0245634803,-0.0186445694,0.1479727730,-0.0113553802,-0.0161324181,0.0931268035,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-03-26,002841.SZ,33.93,33.96,32.84,32.96,33.79,5066724,168716631.68,0.9755,-2.4563,baostock_adjustflag_3_unadjusted,trading,false,22.636349,1.719872,000300.SH,0.0055913586,0.0003081607,0.0651775018,0.0124393204,-0.0063713592,0.1444174757,0.0068479618,-0.0066795199,0.0792399739,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-03-27,002841.SZ,32.6,33.38,32.4,33.37,32.96,5863017,192744607.51,1.1288,1.2439,baostock_adjustflag_3_unadjusted,trading,false,22.91793,1.741266,000300.SH,-0.0023586086,-0.0137212531,0.0596053169,-0.0197782439,-0.0314653881,0.1315552892,-0.0174196353,-0.0177441349,0.0719499722,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
