trade_date,board_id,board_name,board_type,classification_system,open,high,low,close,volume,amount,turnover,constituent_count,positive_constituent_share,negative_constituent_share,trailing_return_5d,trailing_return_20d,trailing_volatility_20d,source_id,source_provider,provider_timestamp,pit_available_date,no_lookahead_status,data_status,non_actionable_disclaimer
2026-01-05,market_breadth_proxy,Market breadth derived proxy,derived_market_breadth,committed_provider02b_cross_section_proxy,,,,,,,,50,0.8600000000,0.1400000000,0.0152975180,-0.0236905096,0.0084552408,market_breadth_proxy,baostock,2026-01-05,2026-01-05,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-01-05,market_dispersion_proxy,Market dispersion derived proxy,derived_market_dispersion,committed_provider02b_cross_section_proxy,,,,,,,,50,0.8600000000,0.1400000000,0.0152975180,-0.0236905096,0.0084552408,industry_indices,baostock,2026-01-05,2026-01-05,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-01-05,market_liquidity_proxy,Market liquidity derived proxy,derived_market_liquidity,committed_provider02b_cross_section_proxy,,,,,,,1.6778720000,50,0.8600000000,0.1400000000,0.0152975180,-0.0236905096,0.0084552408,market_turnover_proxy,baostock,2026-01-05,2026-01-05,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-01-06,market_breadth_proxy,Market breadth derived proxy,derived_market_breadth,committed_provider02b_cross_section_proxy,,,,,,,,50,0.8600000000,0.1000000000,-0.0061914623,-0.0272583483,0.0084137372,market_breadth_proxy,baostock,2026-01-06,2026-01-06,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-01-06,market_dispersion_proxy,Market dispersion derived proxy,derived_market_dispersion,committed_provider02b_cross_section_proxy,,,,,,,,50,0.8600000000,0.1000000000,-0.0061914623,-0.0272583483,0.0084137372,industry_indices,baostock,2026-01-06,2026-01-06,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-01-06,market_liquidity_proxy,Market liquidity derived proxy,derived_market_liquidity,committed_provider02b_cross_section_proxy,,,,,,,2.3037580000,50,0.8600000000,0.1000000000,-0.0061914623,-0.0272583483,0.0084137372,market_turnover_proxy,baostock,2026-01-06,2026-01-06,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-01-07,market_breadth_proxy,Market breadth derived proxy,derived_market_breadth,committed_provider02b_cross_section_proxy,,,,,,,,50,0.1800000000,0.8200000000,-0.0072718506,-0.0163257392,0.0085629821,market_breadth_proxy,baostock,2026-01-07,2026-01-07,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-01-07,market_dispersion_proxy,Market dispersion derived proxy,derived_market_dispersion,committed_provider02b_cross_section_proxy,,,,,,,,50,0.1800000000,0.8200000000,-0.0072718506,-0.0163257392,0.0085629821,industry_indices,baostock,2026-01-07,2026-01-07,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-01-07,market_liquidity_proxy,Market liquidity derived proxy,derived_market_liquidity,committed_provider02b_cross_section_proxy,,,,,,,1.9041200000,50,0.1800000000,0.8200000000,-0.0072718506,-0.0163257392,0.0085629821,market_turnover_proxy,baostock,2026-01-07,2026-01-07,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-01-08,market_breadth_proxy,Market breadth derived proxy,derived_market_breadth,committed_provider02b_cross_section_proxy,,,,,,,,50,0.2200000000,0.7400000000,0.0029077052,-0.0141915821,0.0085585497,market_breadth_proxy,baostock,2026-01-08,2026-01-08,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-01-08,market_dispersion_proxy,Market dispersion derived proxy,derived_market_dispersion,committed_provider02b_cross_section_proxy,,,,,,,,50,0.2200000000,0.7400000000,0.0029077052,-0.0141915821,0.0085585497,industry_indices,baostock,2026-01-08,2026-01-08,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-01-08,market_liquidity_proxy,Market liquidity derived proxy,derived_market_liquidity,committed_provider02b_cross_section_proxy,,,,,,,1.7547680000,50,0.2200000000,0.7400000000,0.0029077052,-0.0141915821,0.0085585497,market_turnover_proxy,baostock,2026-01-08,2026-01-08,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-01-09,market_breadth_proxy,Market breadth derived proxy,derived_market_breadth,committed_provider02b_cross_section_proxy,,,,,,,,50,0.8400000000,0.1600000000,-0.0056839132,-0.0242336810,0.0082646780,market_breadth_proxy,baostock,2026-01-09,2026-01-09,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-01-09,market_dispersion_proxy,Market dispersion derived proxy,derived_market_dispersion,committed_provider02b_cross_section_proxy,,,,,,,,50,0.8400000000,0.1600000000,-0.0056839132,-0.0242336810,0.0082646780,industry_indices,baostock,2026-01-09,2026-01-09,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-01-09,market_liquidity_proxy,Market liquidity derived proxy,derived_market_liquidity,committed_provider02b_cross_section_proxy,,,,,,,1.7914140000,50,0.8400000000,0.1600000000,-0.0056839132,-0.0242336810,0.0082646780,market_turnover_proxy,baostock,2026-01-09,2026-01-09,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-01-12,market_breadth_proxy,Market breadth derived proxy,derived_market_breadth,committed_provider02b_cross_section_proxy,,,,,,,,50,0.6600000000,0.3200000000,-0.0115784715,-0.0147934969,0.0084222530,market_breadth_proxy,baostock,2026-01-12,2026-01-12,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-01-12,market_dispersion_proxy,Market dispersion derived proxy,derived_market_dispersion,committed_provider02b_cross_section_proxy,,,,,,,,50,0.6600000000,0.3200000000,-0.0115784715,-0.0147934969,0.0084222530,industry_indices,baostock,2026-01-12,2026-01-12,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-01-12,market_liquidity_proxy,Market liquidity derived proxy,derived_market_liquidity,committed_provider02b_cross_section_proxy,,,,,,,2.3147880000,50,0.6600000000,0.3200000000,-0.0115784715,-0.0147934969,0.0084222530,market_turnover_proxy,baostock,2026-01-12,2026-01-12,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-01-13,market_breadth_proxy,Market breadth derived proxy,derived_market_breadth,committed_provider02b_cross_section_proxy,,,,,,,,50,0.2800000000,0.7000000000,-0.0088540040,-0.0077161416,0.0083238491,market_breadth_proxy,baostock,2026-01-13,2026-01-13,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-01-13,market_dispersion_proxy,Market dispersion derived proxy,derived_market_dispersion,committed_provider02b_cross_section_proxy,,,,,,,,50,0.2800000000,0.7000000000,-0.0088540040,-0.0077161416,0.0083238491,industry_indices,baostock,2026-01-13,2026-01-13,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-01-13,market_liquidity_proxy,Market liquidity derived proxy,derived_market_liquidity,committed_provider02b_cross_section_proxy,,,,,,,2.3525080000,50,0.2800000000,0.7000000000,-0.0088540040,-0.0077161416,0.0083238491,market_turnover_proxy,baostock,2026-01-13,2026-01-13,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-01-14,market_breadth_proxy,Market breadth derived proxy,derived_market_breadth,committed_provider02b_cross_section_proxy,,,,,,,,50,0.4200000000,0.5600000000,-0.0039775782,-0.0059284081,0.0076761526,market_breadth_proxy,baostock,2026-01-14,2026-01-14,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-01-14,market_dispersion_proxy,Market dispersion derived proxy,derived_market_dispersion,committed_provider02b_cross_section_proxy,,,,,,,,50,0.4200000000,0.5600000000,-0.0039775782,-0.0059284081,0.0076761526,industry_indices,baostock,2026-01-14,2026-01-14,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-01-14,market_liquidity_proxy,Market liquidity derived proxy,derived_market_liquidity,committed_provider02b_cross_section_proxy,,,,,,,2.6757320000,50,0.4200000000,0.5600000000,-0.0039775782,-0.0059284081,0.0076761526,market_turnover_proxy,baostock,2026-01-14,2026-01-14,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-01-15,market_breadth_proxy,Market breadth derived proxy,derived_market_breadth,committed_provider02b_cross_section_proxy,,,,,,,,50,0.5400000000,0.4400000000,-0.0058340761,-0.0067035197,0.0069276680,market_breadth_proxy,baostock,2026-01-15,2026-01-15,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-01-15,market_dispersion_proxy,Market dispersion derived proxy,derived_market_dispersion,committed_provider02b_cross_section_proxy,,,,,,,,50,0.5400000000,0.4400000000,-0.0058340761,-0.0067035197,0.0069276680,industry_indices,baostock,2026-01-15,2026-01-15,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-01-15,market_liquidity_proxy,Market liquidity derived proxy,derived_market_liquidity,committed_provider02b_cross_section_proxy,,,,,,,1.9996880000,50,0.5400000000,0.4400000000,-0.0058340761,-0.0067035197,0.0069276680,market_turnover_proxy,baostock,2026-01-15,2026-01-15,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-01-16,market_breadth_proxy,Market breadth derived proxy,derived_market_breadth,committed_provider02b_cross_section_proxy,,,,,,,,50,0.3800000000,0.6200000000,-0.0062081550,-0.0151033646,0.0067144678,market_breadth_proxy,baostock,2026-01-16,2026-01-16,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-01-16,market_dispersion_proxy,Market dispersion derived proxy,derived_market_dispersion,committed_provider02b_cross_section_proxy,,,,,,,,50,0.3800000000,0.6200000000,-0.0062081550,-0.0151033646,0.0067144678,industry_indices,baostock,2026-01-16,2026-01-16,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-01-16,market_liquidity_proxy,Market liquidity derived proxy,derived_market_liquidity,committed_provider02b_cross_section_proxy,,,,,,,1.9706860000,50,0.3800000000,0.6200000000,-0.0062081550,-0.0151033646,0.0067144678,market_turnover_proxy,baostock,2026-01-16,2026-01-16,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-01-19,market_breadth_proxy,Market breadth derived proxy,derived_market_breadth,committed_provider02b_cross_section_proxy,,,,,,,,50,0.4600000000,0.5200000000,-0.0058067077,-0.0056842016,0.0068017746,market_breadth_proxy,baostock,2026-01-19,2026-01-19,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-01-19,market_dispersion_proxy,Market dispersion derived proxy,derived_market_dispersion,committed_provider02b_cross_section_proxy,,,,,,,,50,0.4600000000,0.5200000000,-0.0058067077,-0.0056842016,0.0068017746,industry_indices,baostock,2026-01-19,2026-01-19,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-01-19,market_liquidity_proxy,Market liquidity derived proxy,derived_market_liquidity,committed_provider02b_cross_section_proxy,,,,,,,1.7080100000,50,0.4600000000,0.5200000000,-0.0058067077,-0.0056842016,0.0068017746,market_turnover_proxy,baostock,2026-01-19,2026-01-19,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-01-20,market_breadth_proxy,Market breadth derived proxy,derived_market_breadth,committed_provider02b_cross_section_proxy,,,,,,,,50,0.4800000000,0.5200000000,-0.0027943930,0.0036041617,0.0065586209,market_breadth_proxy,baostock,2026-01-20,2026-01-20,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-01-20,market_dispersion_proxy,Market dispersion derived proxy,derived_market_dispersion,committed_provider02b_cross_section_proxy,,,,,,,,50,0.4800000000,0.5200000000,-0.0027943930,0.0036041617,0.0065586209,industry_indices,baostock,2026-01-20,2026-01-20,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-01-20,market_liquidity_proxy,Market liquidity derived proxy,derived_market_liquidity,committed_provider02b_cross_section_proxy,,,,,,,1.9135620000,50,0.4800000000,0.5200000000,-0.0027943930,0.0036041617,0.0065586209,market_turnover_proxy,baostock,2026-01-20,2026-01-20,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-01-21,market_breadth_proxy,Market breadth derived proxy,derived_market_breadth,committed_provider02b_cross_section_proxy,,,,,,,,50,0.4000000000,0.6000000000,-0.0010751060,0.0008055567,0.0065602269,market_breadth_proxy,baostock,2026-01-21,2026-01-21,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-01-21,market_dispersion_proxy,Market dispersion derived proxy,derived_market_dispersion,committed_provider02b_cross_section_proxy,,,,,,,,50,0.4000000000,0.6000000000,-0.0010751060,0.0008055567,0.0065602269,industry_indices,baostock,2026-01-21,2026-01-21,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-01-21,market_liquidity_proxy,Market liquidity derived proxy,derived_market_liquidity,committed_provider02b_cross_section_proxy,,,,,,,1.9008000000,50,0.4000000000,0.6000000000,-0.0010751060,0.0008055567,0.0065602269,market_turnover_proxy,baostock,2026-01-21,2026-01-21,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-01-22,market_breadth_proxy,Market breadth derived proxy,derived_market_breadth,committed_provider02b_cross_section_proxy,,,,,,,,50,0.3400000000,0.6000000000,0.0063849402,-0.0027652423,0.0066574801,market_breadth_proxy,baostock,2026-01-22,2026-01-22,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-01-22,market_dispersion_proxy,Market dispersion derived proxy,derived_market_dispersion,committed_provider02b_cross_section_proxy,,,,,,,,50,0.3400000000,0.6000000000,0.0063849402,-0.0027652423,0.0066574801,industry_indices,baostock,2026-01-22,2026-01-22,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-01-22,market_liquidity_proxy,Market liquidity derived proxy,derived_market_liquidity,committed_provider02b_cross_section_proxy,,,,,,,1.8412220000,50,0.3400000000,0.6000000000,0.0063849402,-0.0027652423,0.0066574801,market_turnover_proxy,baostock,2026-01-22,2026-01-22,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-01-23,market_breadth_proxy,Market breadth derived proxy,derived_market_breadth,committed_provider02b_cross_section_proxy,,,,,,,,50,0.5000000000,0.4600000000,0.0008173318,0.0055655968,0.0066531444,market_breadth_proxy,baostock,2026-01-23,2026-01-23,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-01-23,market_dispersion_proxy,Market dispersion derived proxy,derived_market_dispersion,committed_provider02b_cross_section_proxy,,,,,,,,50,0.5000000000,0.4600000000,0.0008173318,0.0055655968,0.0066531444,industry_indices,baostock,2026-01-23,2026-01-23,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-01-23,market_liquidity_proxy,Market liquidity derived proxy,derived_market_liquidity,committed_provider02b_cross_section_proxy,,,,,,,2.1465880000,50,0.5000000000,0.4600000000,0.0008173318,0.0055655968,0.0066531444,market_turnover_proxy,baostock,2026-01-23,2026-01-23,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-01-26,market_breadth_proxy,Market breadth derived proxy,derived_market_breadth,committed_provider02b_cross_section_proxy,,,,,,,,50,0.3800000000,0.6200000000,-0.0214541900,-0.0108494138,0.0066318461,market_breadth_proxy,baostock,2026-01-26,2026-01-26,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-01-26,market_dispersion_proxy,Market dispersion derived proxy,derived_market_dispersion,committed_provider02b_cross_section_proxy,,,,,,,,50,0.3800000000,0.6200000000,-0.0214541900,-0.0108494138,0.0066318461,industry_indices,baostock,2026-01-26,2026-01-26,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-01-26,market_liquidity_proxy,Market liquidity derived proxy,derived_market_liquidity,committed_provider02b_cross_section_proxy,,,,,,,2.2507660000,50,0.3800000000,0.6200000000,-0.0214541900,-0.0108494138,0.0066318461,market_turnover_proxy,baostock,2026-01-26,2026-01-26,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-01-27,market_breadth_proxy,Market breadth derived proxy,derived_market_breadth,committed_provider02b_cross_section_proxy,,,,,,,,50,0.2800000000,0.7200000000,-0.0096870773,-0.0219026456,0.0065677248,market_breadth_proxy,baostock,2026-01-27,2026-01-27,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-01-27,market_dispersion_proxy,Market dispersion derived proxy,derived_market_dispersion,committed_provider02b_cross_section_proxy,,,,,,,,50,0.2800000000,0.7200000000,-0.0096870773,-0.0219026456,0.0065677248,industry_indices,baostock,2026-01-27,2026-01-27,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-01-27,market_liquidity_proxy,Market liquidity derived proxy,derived_market_liquidity,committed_provider02b_cross_section_proxy,,,,,,,1.9534140000,50,0.2800000000,0.7200000000,-0.0096870773,-0.0219026456,0.0065677248,market_turnover_proxy,baostock,2026-01-27,2026-01-27,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-01-28,market_breadth_proxy,Market breadth derived proxy,derived_market_breadth,committed_provider02b_cross_section_proxy,,,,,,,,50,0.3400000000,0.6600000000,-0.0040924619,-0.0149002603,0.0067230442,market_breadth_proxy,baostock,2026-01-28,2026-01-28,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-01-28,market_dispersion_proxy,Market dispersion derived proxy,derived_market_dispersion,committed_provider02b_cross_section_proxy,,,,,,,,50,0.3400000000,0.6600000000,-0.0040924619,-0.0149002603,0.0067230442,industry_indices,baostock,2026-01-28,2026-01-28,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-01-28,market_liquidity_proxy,Market liquidity derived proxy,derived_market_liquidity,committed_provider02b_cross_section_proxy,,,,,,,2.0153020000,50,0.3400000000,0.6600000000,-0.0040924619,-0.0149002603,0.0067230442,market_turnover_proxy,baostock,2026-01-28,2026-01-28,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-01-29,market_breadth_proxy,Market breadth derived proxy,derived_market_breadth,committed_provider02b_cross_section_proxy,,,,,,,,50,0.6200000000,0.3800000000,-0.0175543095,-0.0196536098,0.0070479854,market_breadth_proxy,baostock,2026-01-29,2026-01-29,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-01-29,market_dispersion_proxy,Market dispersion derived proxy,derived_market_dispersion,committed_provider02b_cross_section_proxy,,,,,,,,50,0.6200000000,0.3800000000,-0.0175543095,-0.0196536098,0.0070479854,industry_indices,baostock,2026-01-29,2026-01-29,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-01-29,market_liquidity_proxy,Market liquidity derived proxy,derived_market_liquidity,committed_provider02b_cross_section_proxy,,,,,,,2.3105060000,50,0.6200000000,0.3800000000,-0.0175543095,-0.0196536098,0.0070479854,market_turnover_proxy,baostock,2026-01-29,2026-01-29,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-01-30,market_breadth_proxy,Market breadth derived proxy,derived_market_breadth,committed_provider02b_cross_section_proxy,,,,,,,,50,0.1200000000,0.8800000000,-0.0133318457,-0.0193111841,0.0073326167,market_breadth_proxy,baostock,2026-01-30,2026-01-30,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-01-30,market_dispersion_proxy,Market dispersion derived proxy,derived_market_dispersion,committed_provider02b_cross_section_proxy,,,,,,,,50,0.1200000000,0.8800000000,-0.0133318457,-0.0193111841,0.0073326167,industry_indices,baostock,2026-01-30,2026-01-30,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-01-30,market_liquidity_proxy,Market liquidity derived proxy,derived_market_liquidity,committed_provider02b_cross_section_proxy,,,,,,,2.0576400000,50,0.1200000000,0.8800000000,-0.0133318457,-0.0193111841,0.0073326167,market_turnover_proxy,baostock,2026-01-30,2026-01-30,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-02-02,market_breadth_proxy,Market breadth derived proxy,derived_market_breadth,committed_provider02b_cross_section_proxy,,,,,,,,50,0.2000000000,0.8000000000,0.0245498249,0.0149319583,0.0069461355,market_breadth_proxy,baostock,2026-02-02,2026-02-02,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-02-02,market_dispersion_proxy,Market dispersion derived proxy,derived_market_dispersion,committed_provider02b_cross_section_proxy,,,,,,,,50,0.2000000000,0.8000000000,0.0245498249,0.0149319583,0.0069461355,industry_indices,baostock,2026-02-02,2026-02-02,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-02-02,market_liquidity_proxy,Market liquidity derived proxy,derived_market_liquidity,committed_provider02b_cross_section_proxy,,,,,,,1.8474260000,50,0.2000000000,0.8000000000,0.0245498249,0.0149319583,0.0069461355,market_turnover_proxy,baostock,2026-02-02,2026-02-02,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-02-03,market_breadth_proxy,Market breadth derived proxy,derived_market_breadth,committed_provider02b_cross_section_proxy,,,,,,,,50,0.8400000000,0.1600000000,0.0137739744,0.0095252097,0.0072424142,market_breadth_proxy,baostock,2026-02-03,2026-02-03,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-02-03,market_dispersion_proxy,Market dispersion derived proxy,derived_market_dispersion,committed_provider02b_cross_section_proxy,,,,,,,,50,0.8400000000,0.1600000000,0.0137739744,0.0095252097,0.0072424142,industry_indices,baostock,2026-02-03,2026-02-03,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-02-03,market_liquidity_proxy,Market liquidity derived proxy,derived_market_liquidity,committed_provider02b_cross_section_proxy,,,,,,,1.6551840000,50,0.8400000000,0.1600000000,0.0137739744,0.0095252097,0.0072424142,market_turnover_proxy,baostock,2026-02-03,2026-02-03,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-02-04,market_breadth_proxy,Market breadth derived proxy,derived_market_breadth,committed_provider02b_cross_section_proxy,,,,,,,,50,0.8000000000,0.2000000000,0.0032211791,-0.0023672803,0.0071474749,market_breadth_proxy,baostock,2026-02-04,2026-02-04,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-02-04,market_dispersion_proxy,Market dispersion derived proxy,derived_market_dispersion,committed_provider02b_cross_section_proxy,,,,,,,,50,0.8000000000,0.2000000000,0.0032211791,-0.0023672803,0.0071474749,industry_indices,baostock,2026-02-04,2026-02-04,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-02-04,market_liquidity_proxy,Market liquidity derived proxy,derived_market_liquidity,committed_provider02b_cross_section_proxy,,,,,,,1.7349900000,50,0.8000000000,0.2000000000,0.0032211791,-0.0023672803,0.0071474749,market_turnover_proxy,baostock,2026-02-04,2026-02-04,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-02-05,market_breadth_proxy,Market breadth derived proxy,derived_market_breadth,committed_provider02b_cross_section_proxy,,,,,,,,50,0.4400000000,0.5600000000,0.0105256514,-0.0002738084,0.0071247047,market_breadth_proxy,baostock,2026-02-05,2026-02-05,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-02-05,market_dispersion_proxy,Market dispersion derived proxy,derived_market_dispersion,committed_provider02b_cross_section_proxy,,,,,,,,50,0.4400000000,0.5600000000,0.0105256514,-0.0002738084,0.0071247047,industry_indices,baostock,2026-02-05,2026-02-05,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-02-05,market_liquidity_proxy,Market liquidity derived proxy,derived_market_liquidity,committed_provider02b_cross_section_proxy,,,,,,,1.5788600000,50,0.4400000000,0.5600000000,0.0105256514,-0.0002738084,0.0071247047,market_turnover_proxy,baostock,2026-02-05,2026-02-05,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-02-06,market_breadth_proxy,Market breadth derived proxy,derived_market_breadth,committed_provider02b_cross_section_proxy,,,,,,,,50,0.2600000000,0.7400000000,0.0036199748,0.0060218849,0.0079231398,market_breadth_proxy,baostock,2026-02-06,2026-02-06,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-02-06,market_dispersion_proxy,Market dispersion derived proxy,derived_market_dispersion,committed_provider02b_cross_section_proxy,,,,,,,,50,0.2600000000,0.7400000000,0.0036199748,0.0060218849,0.0079231398,industry_indices,baostock,2026-02-06,2026-02-06,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-02-06,market_liquidity_proxy,Market liquidity derived proxy,derived_market_liquidity,committed_provider02b_cross_section_proxy,,,,,,,1.5168720000,50,0.2600000000,0.7400000000,0.0036199748,0.0060218849,0.0079231398,market_turnover_proxy,baostock,2026-02-06,2026-02-06,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-02-09,market_breadth_proxy,Market breadth derived proxy,derived_market_breadth,committed_provider02b_cross_section_proxy,,,,,,,,50,0.8400000000,0.1400000000,-0.0024394498,-0.0172951331,0.0078359260,market_breadth_proxy,baostock,2026-02-09,2026-02-09,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-02-09,market_dispersion_proxy,Market dispersion derived proxy,derived_market_dispersion,committed_provider02b_cross_section_proxy,,,,,,,,50,0.8400000000,0.1400000000,-0.0024394498,-0.0172951331,0.0078359260,industry_indices,baostock,2026-02-09,2026-02-09,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-02-09,market_liquidity_proxy,Market liquidity derived proxy,derived_market_liquidity,committed_provider02b_cross_section_proxy,,,,,,,1.5035620000,50,0.8400000000,0.1400000000,-0.0024394498,-0.0172951331,0.0078359260,market_turnover_proxy,baostock,2026-02-09,2026-02-09,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
