trade_date,index_id,index_name,open,high,low,close,volume,amount,turnover,trailing_return_5d,trailing_return_20d,trailing_volatility_20d,trailing_drawdown_20d,source_id,source_provider,provider_timestamp,pit_available_date,no_lookahead_status,data_status,non_actionable_disclaimer
2026-03-10,000300.SH,CSI 300,,,,,,,,-0.0079826623,-0.0169421028,0.0086597784,,csi_indices,baostock,2026-03-10,2026-03-10,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-03-10,000001.SH,SSE Composite proxy,,,,,,,,-0.0079826623,-0.0169421028,0.0086597784,,sse_indices,baostock,2026-03-10,2026-03-10,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-03-10,399001.SZ,Shenzhen Component proxy,,,,,,,,-0.0079826623,-0.0169421028,0.0086597784,,szse_indices,baostock,2026-03-10,2026-03-10,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-03-11,000300.SH,CSI 300,,,,,,,,-0.0098126348,-0.0293915019,0.0085128465,,csi_indices,baostock,2026-03-11,2026-03-11,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-03-11,000001.SH,SSE Composite proxy,,,,,,,,-0.0098126348,-0.0293915019,0.0085128465,,sse_indices,baostock,2026-03-11,2026-03-11,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-03-11,399001.SZ,Shenzhen Component proxy,,,,,,,,-0.0098126348,-0.0293915019,0.0085128465,,szse_indices,baostock,2026-03-11,2026-03-11,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-03-12,000300.SH,CSI 300,,,,,,,,-0.0222523014,-0.0108787085,0.0084520808,,csi_indices,baostock,2026-03-12,2026-03-12,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-03-12,000001.SH,SSE Composite proxy,,,,,,,,-0.0222523014,-0.0108787085,0.0084520808,,sse_indices,baostock,2026-03-12,2026-03-12,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-03-12,399001.SZ,Shenzhen Component proxy,,,,,,,,-0.0222523014,-0.0108787085,0.0084520808,,szse_indices,baostock,2026-03-12,2026-03-12,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-03-13,000300.SH,CSI 300,,,,,,,,-0.0218717151,-0.0049228338,0.0083480602,,csi_indices,baostock,2026-03-13,2026-03-13,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-03-13,000001.SH,SSE Composite proxy,,,,,,,,-0.0218717151,-0.0049228338,0.0083480602,,sse_indices,baostock,2026-03-13,2026-03-13,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-03-13,399001.SZ,Shenzhen Component proxy,,,,,,,,-0.0218717151,-0.0049228338,0.0083480602,,szse_indices,baostock,2026-03-13,2026-03-13,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-03-16,000300.SH,CSI 300,,,,,,,,-0.0542778106,0.0063628864,0.0076521856,,csi_indices,baostock,2026-03-16,2026-03-16,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-03-16,000001.SH,SSE Composite proxy,,,,,,,,-0.0542778106,0.0063628864,0.0076521856,,sse_indices,baostock,2026-03-16,2026-03-16,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-03-16,399001.SZ,Shenzhen Component proxy,,,,,,,,-0.0542778106,0.0063628864,0.0076521856,,szse_indices,baostock,2026-03-16,2026-03-16,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-03-17,000300.SH,CSI 300,,,,,,,,-0.0350876406,0.0103089653,0.0077308769,,csi_indices,baostock,2026-03-17,2026-03-17,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-03-17,000001.SH,SSE Composite proxy,,,,,,,,-0.0350876406,0.0103089653,0.0077308769,,sse_indices,baostock,2026-03-17,2026-03-17,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-03-17,399001.SZ,Shenzhen Component proxy,,,,,,,,-0.0350876406,0.0103089653,0.0077308769,,szse_indices,baostock,2026-03-17,2026-03-17,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-03-18,000300.SH,CSI 300,,,,,,,,-0.0259463666,0.0168032878,0.0084315567,,csi_indices,baostock,2026-03-18,2026-03-18,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-03-18,000001.SH,SSE Composite proxy,,,,,,,,-0.0259463666,0.0168032878,0.0084315567,,sse_indices,baostock,2026-03-18,2026-03-18,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-03-18,399001.SZ,Shenzhen Component proxy,,,,,,,,-0.0259463666,0.0168032878,0.0084315567,,szse_indices,baostock,2026-03-18,2026-03-18,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-03-19,000300.SH,CSI 300,,,,,,,,-0.0230658975,0.0317286784,0.0084223155,,csi_indices,baostock,2026-03-19,2026-03-19,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-03-19,000001.SH,SSE Composite proxy,,,,,,,,-0.0230658975,0.0317286784,0.0084223155,,sse_indices,baostock,2026-03-19,2026-03-19,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-03-19,399001.SZ,Shenzhen Component proxy,,,,,,,,-0.0230658975,0.0317286784,0.0084223155,,szse_indices,baostock,2026-03-19,2026-03-19,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-03-20,000300.SH,CSI 300,,,,,,,,-0.0141116373,0.0416954792,0.0105865371,,csi_indices,baostock,2026-03-20,2026-03-20,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-03-20,000001.SH,SSE Composite proxy,,,,,,,,-0.0141116373,0.0416954792,0.0105865371,,sse_indices,baostock,2026-03-20,2026-03-20,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-03-20,399001.SZ,Shenzhen Component proxy,,,,,,,,-0.0141116373,0.0416954792,0.0105865371,,szse_indices,baostock,2026-03-20,2026-03-20,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-03-23,000300.SH,CSI 300,,,,,,,,0.0167390105,0.0792213965,0.0107654560,,csi_indices,baostock,2026-03-23,2026-03-23,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-03-23,000001.SH,SSE Composite proxy,,,,,,,,0.0167390105,0.0792213965,0.0107654560,,sse_indices,baostock,2026-03-23,2026-03-23,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-03-23,399001.SZ,Shenzhen Component proxy,,,,,,,,0.0167390105,0.0792213965,0.0107654560,,szse_indices,baostock,2026-03-23,2026-03-23,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-03-24,000300.SH,CSI 300,,,,,,,,-0.0055138839,0.0726088841,0.0112130679,,csi_indices,baostock,2026-03-24,2026-03-24,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-03-24,000001.SH,SSE Composite proxy,,,,,,,,-0.0055138839,0.0726088841,0.0112130679,,sse_indices,baostock,2026-03-24,2026-03-24,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-03-24,399001.SZ,Shenzhen Component proxy,,,,,,,,-0.0055138839,0.0726088841,0.0112130679,,szse_indices,baostock,2026-03-24,2026-03-24,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-03-25,000300.SH,CSI 300,,,,,,,,-0.0025121513,0.0548459695,0.0114721367,,csi_indices,baostock,2026-03-25,2026-03-25,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-03-25,000001.SH,SSE Composite proxy,,,,,,,,-0.0025121513,0.0548459695,0.0114721367,,sse_indices,baostock,2026-03-25,2026-03-25,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-03-25,399001.SZ,Shenzhen Component proxy,,,,,,,,-0.0025121513,0.0548459695,0.0114721367,,szse_indices,baostock,2026-03-25,2026-03-25,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-03-26,000300.SH,CSI 300,,,,,,,,0.0003081607,0.0651775018,0.0116087167,,csi_indices,baostock,2026-03-26,2026-03-26,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-03-26,000001.SH,SSE Composite proxy,,,,,,,,0.0003081607,0.0651775018,0.0116087167,,sse_indices,baostock,2026-03-26,2026-03-26,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-03-26,399001.SZ,Shenzhen Component proxy,,,,,,,,0.0003081607,0.0651775018,0.0116087167,,szse_indices,baostock,2026-03-26,2026-03-26,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-03-27,000300.SH,CSI 300,,,,,,,,-0.0137212531,0.0596053169,0.0115264746,,csi_indices,baostock,2026-03-27,2026-03-27,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-03-27,000001.SH,SSE Composite proxy,,,,,,,,-0.0137212531,0.0596053169,0.0115264746,,sse_indices,baostock,2026-03-27,2026-03-27,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-03-27,399001.SZ,Shenzhen Component proxy,,,,,,,,-0.0137212531,0.0596053169,0.0115264746,,szse_indices,baostock,2026-03-27,2026-03-27,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-03-30,000300.SH,CSI 300,,,,,,,,-0.0114279545,0.0592745467,0.0112601152,,csi_indices,baostock,2026-03-30,2026-03-30,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-03-30,000001.SH,SSE Composite proxy,,,,,,,,-0.0114279545,0.0592745467,0.0112601152,,sse_indices,baostock,2026-03-30,2026-03-30,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-03-30,399001.SZ,Shenzhen Component proxy,,,,,,,,-0.0114279545,0.0592745467,0.0112601152,,szse_indices,baostock,2026-03-30,2026-03-30,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-03-31,000300.SH,CSI 300,,,,,,,,0.0326977726,0.0809648334,0.0117923957,,csi_indices,baostock,2026-03-31,2026-03-31,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-03-31,000001.SH,SSE Composite proxy,,,,,,,,0.0326977726,0.0809648334,0.0117923957,,sse_indices,baostock,2026-03-31,2026-03-31,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-03-31,399001.SZ,Shenzhen Component proxy,,,,,,,,0.0326977726,0.0809648334,0.0117923957,,szse_indices,baostock,2026-03-31,2026-03-31,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-04-01,000300.SH,CSI 300,,,,,,,,0.0088723613,0.0621378589,0.0117098110,,csi_indices,baostock,2026-04-01,2026-04-01,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-04-01,000001.SH,SSE Composite proxy,,,,,,,,0.0088723613,0.0621378589,0.0117098110,,sse_indices,baostock,2026-04-01,2026-04-01,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-04-01,399001.SZ,Shenzhen Component proxy,,,,,,,,0.0088723613,0.0621378589,0.0117098110,,szse_indices,baostock,2026-04-01,2026-04-01,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-04-02,000300.SH,CSI 300,,,,,,,,0.0351985764,0.0889008119,0.0117493711,,csi_indices,baostock,2026-04-02,2026-04-02,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-04-02,000001.SH,SSE Composite proxy,,,,,,,,0.0351985764,0.0889008119,0.0117493711,,sse_indices,baostock,2026-04-02,2026-04-02,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-04-02,399001.SZ,Shenzhen Component proxy,,,,,,,,0.0351985764,0.0889008119,0.0117493711,,szse_indices,baostock,2026-04-02,2026-04-02,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-04-03,000300.SH,CSI 300,,,,,,,,0.0462453192,0.1035223494,0.0116365565,,csi_indices,baostock,2026-04-03,2026-04-03,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-04-03,000001.SH,SSE Composite proxy,,,,,,,,0.0462453192,0.1035223494,0.0116365565,,sse_indices,baostock,2026-04-03,2026-04-03,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-04-03,399001.SZ,Shenzhen Component proxy,,,,,,,,0.0462453192,0.1035223494,0.0116365565,,szse_indices,baostock,2026-04-03,2026-04-03,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-04-07,000300.SH,CSI 300,,,,,,,,0.0587007497,0.0971252593,0.0138171449,,csi_indices,baostock,2026-04-07,2026-04-07,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-04-07,000001.SH,SSE Composite proxy,,,,,,,,0.0587007497,0.0971252593,0.0138171449,,sse_indices,baostock,2026-04-07,2026-04-07,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-04-07,399001.SZ,Shenzhen Component proxy,,,,,,,,0.0587007497,0.0971252593,0.0138171449,,szse_indices,baostock,2026-04-07,2026-04-07,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-04-08,000300.SH,CSI 300,,,,,,,,0.0195167679,0.0775272024,0.0137678558,,csi_indices,baostock,2026-04-08,2026-04-08,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-04-08,000001.SH,SSE Composite proxy,,,,,,,,0.0195167679,0.0775272024,0.0137678558,,sse_indices,baostock,2026-04-08,2026-04-08,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-04-08,399001.SZ,Shenzhen Component proxy,,,,,,,,0.0195167679,0.0775272024,0.0137678558,,szse_indices,baostock,2026-04-08,2026-04-08,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-04-09,000300.SH,CSI 300,,,,,,,,0.0373139844,0.0836189432,0.0142309981,,csi_indices,baostock,2026-04-09,2026-04-09,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-04-09,000001.SH,SSE Composite proxy,,,,,,,,0.0373139844,0.0836189432,0.0142309981,,sse_indices,baostock,2026-04-09,2026-04-09,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-04-09,399001.SZ,Shenzhen Component proxy,,,,,,,,0.0373139844,0.0836189432,0.0142309981,,szse_indices,baostock,2026-04-09,2026-04-09,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-04-10,000300.SH,CSI 300,,,,,,,,0.0198651567,0.0780267636,0.0142176118,,csi_indices,baostock,2026-04-10,2026-04-10,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-04-10,000001.SH,SSE Composite proxy,,,,,,,,0.0198651567,0.0780267636,0.0142176118,,sse_indices,baostock,2026-04-10,2026-04-10,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-04-10,399001.SZ,Shenzhen Component proxy,,,,,,,,0.0198651567,0.0780267636,0.0142176118,,szse_indices,baostock,2026-04-10,2026-04-10,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-04-13,000300.SH,CSI 300,,,,,,,,0.0239525607,0.0577773499,0.0144571842,,csi_indices,baostock,2026-04-13,2026-04-13,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-04-13,000001.SH,SSE Composite proxy,,,,,,,,0.0239525607,0.0577773499,0.0144571842,,sse_indices,baostock,2026-04-13,2026-04-13,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-04-13,399001.SZ,Shenzhen Component proxy,,,,,,,,0.0239525607,0.0577773499,0.0144571842,,szse_indices,baostock,2026-04-13,2026-04-13,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-04-14,000300.SH,CSI 300,,,,,,,,0.0141904433,0.0336735688,0.0143778582,,csi_indices,baostock,2026-04-14,2026-04-14,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-04-14,000001.SH,SSE Composite proxy,,,,,,,,0.0141904433,0.0336735688,0.0143778582,,sse_indices,baostock,2026-04-14,2026-04-14,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-04-14,399001.SZ,Shenzhen Component proxy,,,,,,,,0.0141904433,0.0336735688,0.0143778582,,szse_indices,baostock,2026-04-14,2026-04-14,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-04-15,000300.SH,CSI 300,,,,,,,,0.0244129316,0.0316477059,0.0145332194,,csi_indices,baostock,2026-04-15,2026-04-15,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-04-15,000001.SH,SSE Composite proxy,,,,,,,,0.0244129316,0.0316477059,0.0145332194,,sse_indices,baostock,2026-04-15,2026-04-15,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-04-15,399001.SZ,Shenzhen Component proxy,,,,,,,,0.0244129316,0.0316477059,0.0145332194,,szse_indices,baostock,2026-04-15,2026-04-15,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-04-16,000300.SH,CSI 300,,,,,,,,0.0104968794,0.0245482648,0.0140174297,,csi_indices,baostock,2026-04-16,2026-04-16,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-04-16,000001.SH,SSE Composite proxy,,,,,,,,0.0104968794,0.0245482648,0.0140174297,,sse_indices,baostock,2026-04-16,2026-04-16,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-04-16,399001.SZ,Shenzhen Component proxy,,,,,,,,0.0104968794,0.0245482648,0.0140174297,,szse_indices,baostock,2026-04-16,2026-04-16,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-04-17,000300.SH,CSI 300,,,,,,,,0.0086064763,0.0258060636,0.0139957609,,csi_indices,baostock,2026-04-17,2026-04-17,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-04-17,000001.SH,SSE Composite proxy,,,,,,,,0.0086064763,0.0258060636,0.0139957609,,sse_indices,baostock,2026-04-17,2026-04-17,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-04-17,399001.SZ,Shenzhen Component proxy,,,,,,,,0.0086064763,0.0258060636,0.0139957609,,szse_indices,baostock,2026-04-17,2026-04-17,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-04-20,000300.SH,CSI 300,,,,,,,,0.0028387104,0.0053927511,0.0115060959,,csi_indices,baostock,2026-04-20,2026-04-20,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-04-20,000001.SH,SSE Composite proxy,,,,,,,,0.0028387104,0.0053927511,0.0115060959,,sse_indices,baostock,2026-04-20,2026-04-20,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-04-20,399001.SZ,Shenzhen Component proxy,,,,,,,,0.0028387104,0.0053927511,0.0115060959,,szse_indices,baostock,2026-04-20,2026-04-20,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-04-21,000300.SH,CSI 300,,,,,,,,-0.0020530005,0.0161700186,0.0113429463,,csi_indices,baostock,2026-04-21,2026-04-21,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-04-21,000001.SH,SSE Composite proxy,,,,,,,,-0.0020530005,0.0161700186,0.0113429463,,sse_indices,baostock,2026-04-21,2026-04-21,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-04-21,399001.SZ,Shenzhen Component proxy,,,,,,,,-0.0020530005,0.0161700186,0.0113429463,,szse_indices,baostock,2026-04-21,2026-04-21,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-04-22,000300.SH,CSI 300,,,,,,,,0.0022334652,0.0254124748,0.0111585668,,csi_indices,baostock,2026-04-22,2026-04-22,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-04-22,000001.SH,SSE Composite proxy,,,,,,,,0.0022334652,0.0254124748,0.0111585668,,sse_indices,baostock,2026-04-22,2026-04-22,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-04-22,399001.SZ,Shenzhen Component proxy,,,,,,,,0.0022334652,0.0254124748,0.0111585668,,szse_indices,baostock,2026-04-22,2026-04-22,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-04-23,000300.SH,CSI 300,,,,,,,,0.0043832356,0.0337465430,0.0106555979,,csi_indices,baostock,2026-04-23,2026-04-23,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-04-23,000001.SH,SSE Composite proxy,,,,,,,,0.0043832356,0.0337465430,0.0106555979,,sse_indices,baostock,2026-04-23,2026-04-23,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-04-23,399001.SZ,Shenzhen Component proxy,,,,,,,,0.0043832356,0.0337465430,0.0106555979,,szse_indices,baostock,2026-04-23,2026-04-23,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-04-24,000300.SH,CSI 300,,,,,,,,0.0225867205,0.0291029287,0.0106586964,,csi_indices,baostock,2026-04-24,2026-04-24,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-04-24,000001.SH,SSE Composite proxy,,,,,,,,0.0225867205,0.0291029287,0.0106586964,,sse_indices,baostock,2026-04-24,2026-04-24,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-04-24,399001.SZ,Shenzhen Component proxy,,,,,,,,0.0225867205,0.0291029287,0.0106586964,,szse_indices,baostock,2026-04-24,2026-04-24,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-04-27,000300.SH,CSI 300,,,,,,,,0.0271566426,0.0300289236,0.0106666724,,csi_indices,baostock,2026-04-27,2026-04-27,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-04-27,000001.SH,SSE Composite proxy,,,,,,,,0.0271566426,0.0300289236,0.0106666724,,sse_indices,baostock,2026-04-27,2026-04-27,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-04-27,399001.SZ,Shenzhen Component proxy,,,,,,,,0.0271566426,0.0300289236,0.0106666724,,szse_indices,baostock,2026-04-27,2026-04-27,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-04-28,000300.SH,CSI 300,,,,,,,,0.0238963687,0.0281435766,0.0104134021,,csi_indices,baostock,2026-04-28,2026-04-28,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-04-28,000001.SH,SSE Composite proxy,,,,,,,,0.0238963687,0.0281435766,0.0104134021,,sse_indices,baostock,2026-04-28,2026-04-28,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-04-28,399001.SZ,Shenzhen Component proxy,,,,,,,,0.0238963687,0.0281435766,0.0104134021,,szse_indices,baostock,2026-04-28,2026-04-28,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-04-29,000300.SH,CSI 300,,,,,,,,0.0294136381,0.0070491383,0.0100043995,,csi_indices,baostock,2026-04-29,2026-04-29,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-04-29,000001.SH,SSE Composite proxy,,,,,,,,0.0294136381,0.0070491383,0.0100043995,,sse_indices,baostock,2026-04-29,2026-04-29,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
