index_id,index_name,trade_date,close,return_1d,source_provider,no_lookahead_status
sh000300,csi300,2025-08-21,4288.071,0.00390388,akshare_sina,passed_current_or_past_only
sh000300,csi300,2025-08-22,4377.998,0.02097143,akshare_sina,passed_current_or_past_only
sh000300,csi300,2025-08-25,4469.222,0.02083692,akshare_sina,passed_current_or_past_only
sh000300,csi300,2025-08-26,4452.591,-0.00372123,akshare_sina,passed_current_or_past_only
sh000300,csi300,2025-08-27,4386.127,-0.01492704,akshare_sina,passed_current_or_past_only
sh000300,csi300,2025-08-28,4463.782,0.01770469,akshare_sina,passed_current_or_past_only
sh000300,csi300,2025-08-29,4496.759,0.00738768,akshare_sina,passed_current_or_past_only
sh000300,csi300,2025-09-01,4523.711,0.00599365,akshare_sina,passed_current_or_past_only
sh000300,csi300,2025-09-02,4490.453,-0.00735193,akshare_sina,passed_current_or_past_only
sh000300,csi300,2025-09-03,4459.83,-0.00681958,akshare_sina,passed_current_or_past_only
sh000300,csi300,2025-09-04,4365.209,-0.02121628,akshare_sina,passed_current_or_past_only
sh000300,csi300,2025-09-05,4460.325,0.02178956,akshare_sina,passed_current_or_past_only
sh000300,csi300,2025-09-08,4467.573,0.00162499,akshare_sina,passed_current_or_past_only
sh000300,csi300,2025-09-09,4436.258,-0.0070094,akshare_sina,passed_current_or_past_only
sh000300,csi300,2025-09-10,4445.365,0.00205286,akshare_sina,passed_current_or_past_only
sh000300,csi300,2025-09-11,4548.035,0.02309597,akshare_sina,passed_current_or_past_only
sh000300,csi300,2025-09-12,4521.998,-0.00572489,akshare_sina,passed_current_or_past_only
sh000300,csi300,2025-09-15,4533.056,0.00244538,akshare_sina,passed_current_or_past_only
sh000300,csi300,2025-09-16,4523.337,-0.00214403,akshare_sina,passed_current_or_past_only
sh000300,csi300,2025-09-17,4551.023,0.0061207,akshare_sina,passed_current_or_past_only
sh000300,csi300,2025-09-18,4498.109,-0.01162684,akshare_sina,passed_current_or_past_only
sh000300,csi300,2025-09-19,4501.92,0.00084724,akshare_sina,passed_current_or_past_only
sh000300,csi300,2025-09-22,4522.608,0.00459537,akshare_sina,passed_current_or_past_only
sh000300,csi300,2025-09-23,4519.778,-0.00062575,akshare_sina,passed_current_or_past_only
sh000300,csi300,2025-09-24,4566.071,0.01024232,akshare_sina,passed_current_or_past_only
sh000300,csi300,2025-09-25,4593.488,0.00600451,akshare_sina,passed_current_or_past_only
sh000300,csi300,2025-09-26,4550.049,-0.00945665,akshare_sina,passed_current_or_past_only
sh000300,csi300,2025-09-29,4620.053,0.01538533,akshare_sina,passed_current_or_past_only
sh000300,csi300,2025-09-30,4640.694,0.0044677,akshare_sina,passed_current_or_past_only
sh000300,csi300,2025-10-09,4709.482,0.01482278,akshare_sina,passed_current_or_past_only
sh000300,csi300,2025-10-10,4616.834,-0.01967265,akshare_sina,passed_current_or_past_only
sh000300,csi300,2025-10-13,4593.979,-0.00495036,akshare_sina,passed_current_or_past_only
sh000300,csi300,2025-10-14,4539.064,-0.01195369,akshare_sina,passed_current_or_past_only
sh000300,csi300,2025-10-15,4606.288,0.0148101,akshare_sina,passed_current_or_past_only
sh000300,csi300,2025-10-16,4618.422,0.00263423,akshare_sina,passed_current_or_past_only
sh000300,csi300,2025-10-17,4514.235,-0.022559,akshare_sina,passed_current_or_past_only
sh000300,csi300,2025-10-20,4538.22,0.00531319,akshare_sina,passed_current_or_past_only
sh000300,csi300,2025-10-21,4607.872,0.01534787,akshare_sina,passed_current_or_past_only
sh000300,csi300,2025-10-22,4592.57,-0.00332084,akshare_sina,passed_current_or_past_only
sh000300,csi300,2025-10-23,4606.345,0.00299941,akshare_sina,passed_current_or_past_only
sh000300,csi300,2025-10-24,4660.684,0.01179655,akshare_sina,passed_current_or_past_only
sh000300,csi300,2025-10-27,4716.019,0.01187272,akshare_sina,passed_current_or_past_only
sh000300,csi300,2025-10-28,4691.973,-0.00509879,akshare_sina,passed_current_or_past_only
sh000300,csi300,2025-10-29,4747.838,0.01190651,akshare_sina,passed_current_or_past_only
sh000300,csi300,2025-10-30,4709.911,-0.00798827,akshare_sina,passed_current_or_past_only
sh000300,csi300,2025-10-31,4640.668,-0.01470155,akshare_sina,passed_current_or_past_only
sh000300,csi300,2025-11-03,4653.403,0.00274422,akshare_sina,passed_current_or_past_only
sh000300,csi300,2025-11-04,4618.699,-0.00745777,akshare_sina,passed_current_or_past_only
sh000300,csi300,2025-11-05,4627.257,0.0018529,akshare_sina,passed_current_or_past_only
sh000300,csi300,2025-11-06,4693.403,0.01429486,akshare_sina,passed_current_or_past_only
sh000300,csi300,2025-11-07,4678.794,-0.00311267,akshare_sina,passed_current_or_past_only
sh000300,csi300,2025-11-10,4695.051,0.00347461,akshare_sina,passed_current_or_past_only
sh000300,csi300,2025-11-11,4652.166,-0.00913409,akshare_sina,passed_current_or_past_only
sh000300,csi300,2025-11-12,4645.908,-0.00134518,akshare_sina,passed_current_or_past_only
sh000300,csi300,2025-11-13,4702.074,0.01208935,akshare_sina,passed_current_or_past_only
sh000300,csi300,2025-11-14,4628.14,-0.0157237,akshare_sina,passed_current_or_past_only
sh000300,csi300,2025-11-17,4598.053,-0.00650088,akshare_sina,passed_current_or_past_only
sh000300,csi300,2025-11-18,4568.193,-0.00649405,akshare_sina,passed_current_or_past_only
sh000300,csi300,2025-11-19,4588.292,0.00439977,akshare_sina,passed_current_or_past_only
sh000300,csi300,2025-11-20,4564.948,-0.00508773,akshare_sina,passed_current_or_past_only
sh000300,csi300,2025-11-21,4453.608,-0.0243902,akshare_sina,passed_current_or_past_only
sh000300,csi300,2025-11-24,4448.048,-0.00124843,akshare_sina,passed_current_or_past_only
sh000300,csi300,2025-11-25,4490.405,0.0095226,akshare_sina,passed_current_or_past_only
sh000300,csi300,2025-11-26,4517.626,0.00606204,akshare_sina,passed_current_or_past_only
sh000300,csi300,2025-11-27,4515.403,-0.00049207,akshare_sina,passed_current_or_past_only
sh000300,csi300,2025-11-28,4526.662,0.00249347,akshare_sina,passed_current_or_past_only
sh000300,csi300,2025-12-01,4576.486,0.01100679,akshare_sina,passed_current_or_past_only
sh000300,csi300,2025-12-02,4554.335,-0.00484018,akshare_sina,passed_current_or_past_only
sh000300,csi300,2025-12-03,4531.049,-0.00511293,akshare_sina,passed_current_or_past_only
sh000300,csi300,2025-12-04,4546.566,0.00342459,akshare_sina,passed_current_or_past_only
sh000300,csi300,2025-12-05,4584.537,0.00835158,akshare_sina,passed_current_or_past_only
sh000300,csi300,2025-12-08,4621.755,0.00811816,akshare_sina,passed_current_or_past_only
sh000300,csi300,2025-12-09,4598.223,-0.00509157,akshare_sina,passed_current_or_past_only
sh000300,csi300,2025-12-10,4591.827,-0.00139097,akshare_sina,passed_current_or_past_only
sh000300,csi300,2025-12-11,4552.185,-0.00863316,akshare_sina,passed_current_or_past_only
sh000300,csi300,2025-12-12,4580.95,0.00631894,akshare_sina,passed_current_or_past_only
sh000300,csi300,2025-12-15,4552.06,-0.00630655,akshare_sina,passed_current_or_past_only
sh000300,csi300,2025-12-16,4497.555,-0.0119737,akshare_sina,passed_current_or_past_only
sh000300,csi300,2025-12-17,4579.875,0.01830328,akshare_sina,passed_current_or_past_only
sh000300,csi300,2025-12-18,4552.793,-0.00591326,akshare_sina,passed_current_or_past_only
sh000300,csi300,2025-12-19,4568.178,0.00337924,akshare_sina,passed_current_or_past_only
sh000300,csi300,2025-12-22,4611.624,0.00951058,akshare_sina,passed_current_or_past_only
sh000300,csi300,2025-12-23,4620.734,0.00197544,akshare_sina,passed_current_or_past_only
sh000300,csi300,2025-12-24,4634.059,0.00288374,akshare_sina,passed_current_or_past_only
sh000300,csi300,2025-12-25,4642.536,0.00182928,akshare_sina,passed_current_or_past_only
sh000300,csi300,2025-12-26,4657.24,0.00316723,akshare_sina,passed_current_or_past_only
sh000300,csi300,2025-12-29,4639.372,-0.00383661,akshare_sina,passed_current_or_past_only
sh000300,csi300,2025-12-30,4651.282,0.00256716,akshare_sina,passed_current_or_past_only
sh000300,csi300,2025-12-31,4629.94,-0.00458841,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-01-05,4717.746,0.01896482,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-01-06,4790.694,0.01546247,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-01-07,4776.666,-0.00292818,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-01-08,4737.654,-0.0081672,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-01-09,4758.922,0.00448914,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-01-12,4789.916,0.00651282,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-01-13,4761.032,-0.00603017,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-01-14,4741.931,-0.00401195,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-01-15,4751.429,0.00200298,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-01-16,4731.873,-0.00411581,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-01-19,4734.456,0.00054587,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-01-20,4718.878,-0.00329035,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-01-21,4723.069,0.00088813,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-01-22,4723.709,0.00013551,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-01-23,4702.497,-0.00449054,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-01-26,4706.964,0.00094992,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-01-27,4705.692,-0.00027024,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-01-28,4717.991,0.00261364,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-01-29,4753.87,0.00760472,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-01-30,4706.34,-0.00999817,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-02-02,4605.98,-0.02132443,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-02-03,4660.107,0.01175146,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-02-04,4698.683,0.00827792,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-02-05,4670.419,-0.0060153,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-02-06,4643.596,-0.00574317,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-02-09,4719.056,0.01625034,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-02-10,4724.296,0.00111039,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-02-11,4713.819,-0.00221768,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-02-12,4719.578,0.00122173,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-02-13,4660.406,-0.01253756,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-02-24,4707.544,0.01011457,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-02-25,4735.886,0.00602055,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-02-26,4726.874,-0.00190292,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-02-27,4710.647,-0.00343292,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-03-02,4728.669,0.0038258,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-03-03,4655.896,-0.01538974,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-03-04,4602.625,-0.01144162,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-03-05,4647.692,0.00979159,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-03-06,4660.439,0.00274265,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-03-09,4615.455,-0.00965231,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-03-10,4674.756,0.01284835,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-03-11,4704.496,0.00636183,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-03-12,4687.56,-0.00359996,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-03-13,4669.14,-0.00392955,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-03-16,4671.559,0.00051808,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-03-17,4637.439,-0.00730377,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-03-18,4658.332,0.00450529,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-03-19,4583.251,-0.01611757,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-03-20,4567.018,-0.00354181,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-03-23,4417.997,-0.03262983,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-03-24,4474.722,0.01283953,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-03-25,4537.466,0.01402188,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-03-26,4477.534,-0.01320825,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-03-27,4502.57,0.00559147,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-03-30,4491.95,-0.00235865,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-03-31,4450.049,-0.00932802,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-04-01,4526.067,0.01708251,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-04-02,4478.914,-0.0104181,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-04-03,4440.789,-0.00851211,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-04-07,4440.616,-3.896e-05,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-04-08,4595.556,0.03489156,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-04-09,4566.224,-0.00638269,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-04-10,4636.566,0.01540485,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-04-13,4646.155,0.00206813,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-04-14,4701.284,0.01186551,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-04-15,4685.246,-0.00341141,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-04-16,4736.608,0.0109625,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-04-17,4728.672,-0.00167546,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-04-20,4757.442,0.00608416,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-04-21,4767.997,0.00221863,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-04-22,4799.627,0.00663381,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-04-23,4786.327,-0.00277105,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-04-24,4769.369,-0.00354301,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-04-27,4770.947,0.00033086,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-04-28,4758.208,-0.00267012,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-04-29,4810.347,0.0109577,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-04-30,4807.307,-0.00063197,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-05-06,4877.093,0.01451665,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-05-07,4900.51,0.00480143,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-05-08,4871.912,-0.00583572,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-05-11,4951.837,0.01640526,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-05-12,4948.047,-0.00076537,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-05-13,4998.342,0.01016462,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-05-14,4914.597,-0.01675456,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-05-15,4859.593,-0.01119197,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-05-18,4833.524,-0.00536444,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-05-19,4852.883,0.00400515,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-05-20,4850.7,-0.00044984,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-05-21,4783.098,-0.01393655,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-05-22,4845.096,0.01296189,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-05-25,4921.597,0.01578937,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-05-26,4947.849,0.00533404,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-05-27,4908.171,-0.00801924,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-05-28,4914.213,0.00123101,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-05-29,4892.121,-0.00449553,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-06-01,4844.256,-0.0097841,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-06-02,4914.559,0.01451265,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-06-03,4938.809,0.00493432,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-06-04,4904.745,-0.00689721,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-06-05,4816.92,-0.01790613,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-06-08,4713.636,-0.02144192,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-06-09,4801.811,0.01870637,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-06-10,4748.593,-0.0110829,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-06-11,4722.412,-0.00551342,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-06-12,4777.321,0.01162732,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-06-15,4891.713,0.0239448,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-06-16,4884.232,-0.00152932,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-06-17,4931.386,0.00965433,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-06-18,4941.599,0.00207102,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-06-22,5059.658,0.02389085,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-06-23,4919.386,-0.02772361,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-06-24,4943.02,0.00480426,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-06-25,5020.104,0.01559452,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-06-26,4868.221,-0.03025495,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-06-29,4926.921,0.01205779,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-06-30,4979.433,0.01065818,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-07-01,4958.977,-0.0041081,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-07-02,4812.296,-0.02957888,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-07-03,4842.174,0.00620868,akshare_sina,passed_current_or_past_only
sh000300,csi300,2026-07-06,4841.998,-3.635e-05,akshare_sina,passed_current_or_past_only
sh000001,sse_composite,2023-01-03,3116.512,,akshare_sina,passed_current_or_past_only
sh000001,sse_composite,2023-01-04,3123.516,0.00224738,akshare_sina,passed_current_or_past_only
sh000001,sse_composite,2023-01-05,3155.216,0.01014882,akshare_sina,passed_current_or_past_only
sh000001,sse_composite,2023-01-06,3157.637,0.0007673,akshare_sina,passed_current_or_past_only
sh000001,sse_composite,2023-01-09,3176.085,0.00584234,akshare_sina,passed_current_or_past_only
sh000001,sse_composite,2023-01-10,3169.507,-0.0020711,akshare_sina,passed_current_or_past_only
sh000001,sse_composite,2023-01-11,3161.838,-0.00241962,akshare_sina,passed_current_or_past_only
sh000001,sse_composite,2023-01-12,3163.451,0.00051015,akshare_sina,passed_current_or_past_only
sh000001,sse_composite,2023-01-13,3195.306,0.0100697,akshare_sina,passed_current_or_past_only
sh000001,sse_composite,2023-01-16,3227.592,0.0101042,akshare_sina,passed_current_or_past_only
sh000001,sse_composite,2023-01-17,3224.245,-0.001037,akshare_sina,passed_current_or_past_only
sh000001,sse_composite,2023-01-18,3224.406,4.993e-05,akshare_sina,passed_current_or_past_only
sh000001,sse_composite,2023-01-19,3240.279,0.00492277,akshare_sina,passed_current_or_past_only
sh000001,sse_composite,2023-01-20,3264.814,0.00757188,akshare_sina,passed_current_or_past_only
sh000001,sse_composite,2023-01-30,3269.318,0.00137956,akshare_sina,passed_current_or_past_only
sh000001,sse_composite,2023-01-31,3255.669,-0.00417488,akshare_sina,passed_current_or_past_only
sh000001,sse_composite,2023-02-01,3284.921,0.00898494,akshare_sina,passed_current_or_past_only
sh000001,sse_composite,2023-02-02,3285.671,0.00022832,akshare_sina,passed_current_or_past_only
sh000001,sse_composite,2023-02-03,3263.406,-0.00677639,akshare_sina,passed_current_or_past_only
sh000001,sse_composite,2023-02-06,3238.698,-0.00757123,akshare_sina,passed_current_or_past_only
sh000001,sse_composite,2023-02-07,3248.094,0.00290117,akshare_sina,passed_current_or_past_only
sh000001,sse_composite,2023-02-08,3232.106,-0.00492227,akshare_sina,passed_current_or_past_only
sh000001,sse_composite,2023-02-09,3270.383,0.01184274,akshare_sina,passed_current_or_past_only
sh000001,sse_composite,2023-02-10,3260.673,-0.00296907,akshare_sina,passed_current_or_past_only
sh000001,sse_composite,2023-02-13,3284.16,0.00720311,akshare_sina,passed_current_or_past_only
sh000001,sse_composite,2023-02-14,3293.283,0.00277788,akshare_sina,passed_current_or_past_only
sh000001,sse_composite,2023-02-15,3280.492,-0.00388397,akshare_sina,passed_current_or_past_only
sh000001,sse_composite,2023-02-16,3249.03,-0.00959063,akshare_sina,passed_current_or_past_only
sh000001,sse_composite,2023-02-17,3224.024,-0.00769645,akshare_sina,passed_current_or_past_only
sh000001,sse_composite,2023-02-20,3290.338,0.02056871,akshare_sina,passed_current_or_past_only
sh000001,sse_composite,2023-02-21,3306.524,0.00491925,akshare_sina,passed_current_or_past_only
sh000001,sse_composite,2023-02-22,3291.148,-0.0046502,akshare_sina,passed_current_or_past_only
sh000001,sse_composite,2023-02-23,3287.477,-0.00111542,akshare_sina,passed_current_or_past_only
sh000001,sse_composite,2023-02-24,3267.16,-0.00618012,akshare_sina,passed_current_or_past_only
sh000001,sse_composite,2023-02-27,3258.034,-0.00279325,akshare_sina,passed_current_or_past_only
sh000001,sse_composite,2023-02-28,3279.605,0.00662086,akshare_sina,passed_current_or_past_only
sh000001,sse_composite,2023-03-01,3312.348,0.00998382,akshare_sina,passed_current_or_past_only
sh000001,sse_composite,2023-03-02,3310.654,-0.00051142,akshare_sina,passed_current_or_past_only
sh000001,sse_composite,2023-03-03,3328.393,0.00535816,akshare_sina,passed_current_or_past_only
sh000001,sse_composite,2023-03-06,3322.026,-0.00191294,akshare_sina,passed_current_or_past_only
sh000001,sse_composite,2023-03-07,3285.099,-0.01111581,akshare_sina,passed_current_or_past_only
sh000001,sse_composite,2023-03-08,3283.248,-0.00056345,akshare_sina,passed_current_or_past_only
sh000001,sse_composite,2023-03-09,3276.094,-0.00217894,akshare_sina,passed_current_or_past_only
sh000001,sse_composite,2023-03-10,3230.077,-0.0140463,akshare_sina,passed_current_or_past_only
sh000001,sse_composite,2023-03-13,3268.696,0.01195606,akshare_sina,passed_current_or_past_only
sh000001,sse_composite,2023-03-14,3245.312,-0.00715392,akshare_sina,passed_current_or_past_only
sh000001,sse_composite,2023-03-15,3263.315,0.00554739,akshare_sina,passed_current_or_past_only
sh000001,sse_composite,2023-03-16,3226.891,-0.01116166,akshare_sina,passed_current_or_past_only
sh000001,sse_composite,2023-03-17,3250.546,0.00733059,akshare_sina,passed_current_or_past_only
sh000001,sse_composite,2023-03-20,3234.91,-0.00481027,akshare_sina,passed_current_or_past_only
sh000001,sse_composite,2023-03-21,3255.651,0.00641162,akshare_sina,passed_current_or_past_only
sh000001,sse_composite,2023-03-22,3265.748,0.00310138,akshare_sina,passed_current_or_past_only
sh000001,sse_composite,2023-03-23,3286.649,0.00640007,akshare_sina,passed_current_or_past_only
sh000001,sse_composite,2023-03-24,3265.654,-0.00638797,akshare_sina,passed_current_or_past_only
sh000001,sse_composite,2023-03-27,3251.397,-0.00436574,akshare_sina,passed_current_or_past_only
sh000001,sse_composite,2023-03-28,3245.376,-0.00185182,akshare_sina,passed_current_or_past_only
sh000001,sse_composite,2023-03-29,3240.057,-0.00163895,akshare_sina,passed_current_or_past_only
sh000001,sse_composite,2023-03-30,3261.249,0.00654063,akshare_sina,passed_current_or_past_only
sh000001,sse_composite,2023-03-31,3272.86,0.00356029,akshare_sina,passed_current_or_past_only
sh000001,sse_composite,2023-04-03,3296.396,0.00719126,akshare_sina,passed_current_or_past_only
sh000001,sse_composite,2023-04-04,3312.558,0.00490293,akshare_sina,passed_current_or_past_only
sh000001,sse_composite,2023-04-06,3312.628,2.113e-05,akshare_sina,passed_current_or_past_only
sh000001,sse_composite,2023-04-07,3327.646,0.00453356,akshare_sina,passed_current_or_past_only
sh000001,sse_composite,2023-04-10,3315.358,-0.0036927,akshare_sina,passed_current_or_past_only
sh000001,sse_composite,2023-04-11,3313.571,-0.00053901,akshare_sina,passed_current_or_past_only
sh000001,sse_composite,2023-04-12,3327.182,0.00410765,akshare_sina,passed_current_or_past_only
sh000001,sse_composite,2023-04-13,3318.364,-0.00265029,akshare_sina,passed_current_or_past_only
sh000001,sse_composite,2023-04-14,3338.153,0.00596348,akshare_sina,passed_current_or_past_only
sh000001,sse_composite,2023-04-17,3385.61,0.01421654,akshare_sina,passed_current_or_past_only
sh000001,sse_composite,2023-04-18,3393.331,0.00228053,akshare_sina,passed_current_or_past_only
sh000001,sse_composite,2023-04-19,3370.128,-0.00683782,akshare_sina,passed_current_or_past_only
sh000001,sse_composite,2023-04-20,3367.031,-0.00091896,akshare_sina,passed_current_or_past_only
sh000001,sse_composite,2023-04-21,3301.258,-0.01953442,akshare_sina,passed_current_or_past_only
sh000001,sse_composite,2023-04-24,3275.413,-0.00782883,akshare_sina,passed_current_or_past_only
sh000001,sse_composite,2023-04-25,3264.872,-0.00321822,akshare_sina,passed_current_or_past_only
sh000001,sse_composite,2023-04-26,3264.101,-0.00023615,akshare_sina,passed_current_or_past_only
sh000001,sse_composite,2023-04-27,3285.884,0.00667351,akshare_sina,passed_current_or_past_only
sh000001,sse_composite,2023-04-28,3323.275,0.01137928,akshare_sina,passed_current_or_past_only
sh000001,sse_composite,2023-05-04,3350.459,0.00817988,akshare_sina,passed_current_or_past_only
sh000001,sse_composite,2023-05-05,3334.503,-0.00476233,akshare_sina,passed_current_or_past_only
sh000001,sse_composite,2023-05-08,3395.004,0.01814393,akshare_sina,passed_current_or_past_only
sh000001,sse_composite,2023-05-09,3357.671,-0.01099645,akshare_sina,passed_current_or_past_only
sh000001,sse_composite,2023-05-10,3319.151,-0.01147224,akshare_sina,passed_current_or_past_only
sh000001,sse_composite,2023-05-11,3309.551,-0.00289231,akshare_sina,passed_current_or_past_only
sh000001,sse_composite,2023-05-12,3272.362,-0.01123687,akshare_sina,passed_current_or_past_only
sh000001,sse_composite,2023-05-15,3310.737,0.011727,akshare_sina,passed_current_or_past_only
sh000001,sse_composite,2023-05-16,3290.987,-0.00596544,akshare_sina,passed_current_or_past_only
sh000001,sse_composite,2023-05-17,3284.232,-0.00205258,akshare_sina,passed_current_or_past_only
sh000001,sse_composite,2023-05-18,3297.32,0.0039851,akshare_sina,passed_current_or_past_only
sh000001,sse_composite,2023-05-19,3283.542,-0.00417855,akshare_sina,passed_current_or_past_only
sh000001,sse_composite,2023-05-22,3296.47,0.00393721,akshare_sina,passed_current_or_past_only
sh000001,sse_composite,2023-05-23,3246.238,-0.01523812,akshare_sina,passed_current_or_past_only
sh000001,sse_composite,2023-05-24,3204.749,-0.01278064,akshare_sina,passed_current_or_past_only
sh000001,sse_composite,2023-05-25,3201.261,-0.00108838,akshare_sina,passed_current_or_past_only
