provider_id,function_name,symbol,date_start,date_end,attempt_ts,network_enabled,status,failure_class,http_status_if_available,response_type_if_available,rows_returned,schema_valid,retry_allowed,fallback_provider,notes,request_sequence,batch_request_sequence,market_exchange,endpoint_family,elapsed_seconds,response_byte_length_if_available,latest_returned_trade_date,exception_type,terminal_exception_message,retry_count,accepted,rejection_reason,upstream_source,akshare_version,request_parameters,network_context
akshare,stock_zh_a_hist_tx,000166.SZ,2026-07-14,2026-07-14,2026-07-15T15:20:50.247+00:00,true,PASS,PROVIDER_OK,,DataFrame,1,true,false,,normalized_tencent_stock_ohlcv;amount_unavailable_from_official_akshare_function,46,5,SZ,web.ifzq.gtimg.cn;proxy.finance.qq.com,0.409634,unavailable_at_akshare_dataframe_boundary,2026-07-14,,,0,true,,Tencent,1.18.64,"{""adjust"":""qfq"",""end_date"":""20260714"",""start_date"":""20260714"",""symbol"":""sz000166"",""timeout"":30}","{""child_proxy_env_present_after_cleanup"":false,""domain_allowed"":true,""inherit_system_proxy"":false,""network_mode"":""finance_direct_requests_proxy_discovery_disabled"",""network_scope"":""finance_only"",""parent_environment_restored"":true,""parent_proxy_env_present"":false,""proxy_keys_removed_for_scope"":""HTTP_PROXY;HTTPS_PROXY;ALL_PROXY;NO_PROXY;http_proxy;https_proxy;all_proxy;no_proxy"",""safe_notes"":""finance-only direct mode removes proxy variables and disables Requests environment/system proxy discovery"",""target_domain"":""proxy.finance.qq.com""}"
akshare,stock_zh_a_hist_tx,000333.SZ,2026-07-14,2026-07-14,2026-07-15T15:20:50.858+00:00,true,PASS,PROVIDER_OK,,DataFrame,1,true,false,,normalized_tencent_stock_ohlcv;amount_unavailable_from_official_akshare_function,47,6,SZ,web.ifzq.gtimg.cn;proxy.finance.qq.com,0.4801,unavailable_at_akshare_dataframe_boundary,2026-07-14,,,0,true,,Tencent,1.18.64,"{""adjust"":""qfq"",""end_date"":""20260714"",""start_date"":""20260714"",""symbol"":""sz000333"",""timeout"":30}","{""child_proxy_env_present_after_cleanup"":false,""domain_allowed"":true,""inherit_system_proxy"":false,""network_mode"":""finance_direct_requests_proxy_discovery_disabled"",""network_scope"":""finance_only"",""parent_environment_restored"":true,""parent_proxy_env_present"":false,""proxy_keys_removed_for_scope"":""HTTP_PROXY;HTTPS_PROXY;ALL_PROXY;NO_PROXY;http_proxy;https_proxy;all_proxy;no_proxy"",""safe_notes"":""finance-only direct mode removes proxy variables and disables Requests environment/system proxy discovery"",""target_domain"":""proxy.finance.qq.com""}"
akshare,stock_zh_a_hist_tx,000338.SZ,2026-07-14,2026-07-14,2026-07-15T15:20:51.543+00:00,true,PASS,PROVIDER_OK,,DataFrame,1,true,false,,normalized_tencent_stock_ohlcv;amount_unavailable_from_official_akshare_function,48,7,SZ,web.ifzq.gtimg.cn;proxy.finance.qq.com,0.514851,unavailable_at_akshare_dataframe_boundary,2026-07-14,,,0,true,,Tencent,1.18.64,"{""adjust"":""qfq"",""end_date"":""20260714"",""start_date"":""20260714"",""symbol"":""sz000338"",""timeout"":30}","{""child_proxy_env_present_after_cleanup"":false,""domain_allowed"":true,""inherit_system_proxy"":false,""network_mode"":""finance_direct_requests_proxy_discovery_disabled"",""network_scope"":""finance_only"",""parent_environment_restored"":true,""parent_proxy_env_present"":false,""proxy_keys_removed_for_scope"":""HTTP_PROXY;HTTPS_PROXY;ALL_PROXY;NO_PROXY;http_proxy;https_proxy;all_proxy;no_proxy"",""safe_notes"":""finance-only direct mode removes proxy variables and disables Requests environment/system proxy discovery"",""target_domain"":""proxy.finance.qq.com""}"
akshare,stock_zh_a_hist_tx,000425.SZ,2026-07-14,2026-07-14,2026-07-15T15:20:52.263+00:00,true,PASS,PROVIDER_OK,,DataFrame,1,true,false,,normalized_tencent_stock_ohlcv;amount_unavailable_from_official_akshare_function,49,8,SZ,web.ifzq.gtimg.cn;proxy.finance.qq.com,0.384181,unavailable_at_akshare_dataframe_boundary,2026-07-14,,,0,true,,Tencent,1.18.64,"{""adjust"":""qfq"",""end_date"":""20260714"",""start_date"":""20260714"",""symbol"":""sz000425"",""timeout"":30}","{""child_proxy_env_present_after_cleanup"":false,""domain_allowed"":true,""inherit_system_proxy"":false,""network_mode"":""finance_direct_requests_proxy_discovery_disabled"",""network_scope"":""finance_only"",""parent_environment_restored"":true,""parent_proxy_env_present"":false,""proxy_keys_removed_for_scope"":""HTTP_PROXY;HTTPS_PROXY;ALL_PROXY;NO_PROXY;http_proxy;https_proxy;all_proxy;no_proxy"",""safe_notes"":""finance-only direct mode removes proxy variables and disables Requests environment/system proxy discovery"",""target_domain"":""proxy.finance.qq.com""}"
akshare,stock_zh_a_hist_tx,000568.SZ,2026-07-14,2026-07-14,2026-07-15T15:20:52.852+00:00,true,PASS,PROVIDER_OK,,DataFrame,1,true,false,,normalized_tencent_stock_ohlcv;amount_unavailable_from_official_akshare_function,50,9,SZ,web.ifzq.gtimg.cn;proxy.finance.qq.com,0.56116,unavailable_at_akshare_dataframe_boundary,2026-07-14,,,0,true,,Tencent,1.18.64,"{""adjust"":""qfq"",""end_date"":""20260714"",""start_date"":""20260714"",""symbol"":""sz000568"",""timeout"":30}","{""child_proxy_env_present_after_cleanup"":false,""domain_allowed"":true,""inherit_system_proxy"":false,""network_mode"":""finance_direct_requests_proxy_discovery_disabled"",""network_scope"":""finance_only"",""parent_environment_restored"":true,""parent_proxy_env_present"":false,""proxy_keys_removed_for_scope"":""HTTP_PROXY;HTTPS_PROXY;ALL_PROXY;NO_PROXY;http_proxy;https_proxy;all_proxy;no_proxy"",""safe_notes"":""finance-only direct mode removes proxy variables and disables Requests environment/system proxy discovery"",""target_domain"":""proxy.finance.qq.com""}"
akshare,stock_zh_a_hist_tx,000596.SZ,2026-07-14,2026-07-14,2026-07-15T15:20:53.619+00:00,true,PASS,PROVIDER_OK,,DataFrame,1,true,false,,normalized_tencent_stock_ohlcv;amount_unavailable_from_official_akshare_function,51,10,SZ,web.ifzq.gtimg.cn;proxy.finance.qq.com,0.520724,unavailable_at_akshare_dataframe_boundary,2026-07-14,,,0,true,,Tencent,1.18.64,"{""adjust"":""qfq"",""end_date"":""20260714"",""start_date"":""20260714"",""symbol"":""sz000596"",""timeout"":30}","{""child_proxy_env_present_after_cleanup"":false,""domain_allowed"":true,""inherit_system_proxy"":false,""network_mode"":""finance_direct_requests_proxy_discovery_disabled"",""network_scope"":""finance_only"",""parent_environment_restored"":true,""parent_proxy_env_present"":false,""proxy_keys_removed_for_scope"":""HTTP_PROXY;HTTPS_PROXY;ALL_PROXY;NO_PROXY;http_proxy;https_proxy;all_proxy;no_proxy"",""safe_notes"":""finance-only direct mode removes proxy variables and disables Requests environment/system proxy discovery"",""target_domain"":""proxy.finance.qq.com""}"
akshare,stock_zh_a_hist_tx,000651.SZ,2026-07-14,2026-07-14,2026-07-15T15:20:54.342+00:00,true,PASS,PROVIDER_OK,,DataFrame,1,true,false,,normalized_tencent_stock_ohlcv;amount_unavailable_from_official_akshare_function,52,11,SZ,web.ifzq.gtimg.cn;proxy.finance.qq.com,0.426868,unavailable_at_akshare_dataframe_boundary,2026-07-14,,,0,true,,Tencent,1.18.64,"{""adjust"":""qfq"",""end_date"":""20260714"",""start_date"":""20260714"",""symbol"":""sz000651"",""timeout"":30}","{""child_proxy_env_present_after_cleanup"":false,""domain_allowed"":true,""inherit_system_proxy"":false,""network_mode"":""finance_direct_requests_proxy_discovery_disabled"",""network_scope"":""finance_only"",""parent_environment_restored"":true,""parent_proxy_env_present"":false,""proxy_keys_removed_for_scope"":""HTTP_PROXY;HTTPS_PROXY;ALL_PROXY;NO_PROXY;http_proxy;https_proxy;all_proxy;no_proxy"",""safe_notes"":""finance-only direct mode removes proxy variables and disables Requests environment/system proxy discovery"",""target_domain"":""proxy.finance.qq.com""}"
akshare,stock_zh_a_hist_tx,000725.SZ,2026-07-14,2026-07-14,2026-07-15T15:20:54.974+00:00,true,PASS,PROVIDER_OK,,DataFrame,1,true,false,,normalized_tencent_stock_ohlcv;amount_unavailable_from_official_akshare_function,53,12,SZ,web.ifzq.gtimg.cn;proxy.finance.qq.com,0.543892,unavailable_at_akshare_dataframe_boundary,2026-07-14,,,0,true,,Tencent,1.18.64,"{""adjust"":""qfq"",""end_date"":""20260714"",""start_date"":""20260714"",""symbol"":""sz000725"",""timeout"":30}","{""child_proxy_env_present_after_cleanup"":false,""domain_allowed"":true,""inherit_system_proxy"":false,""network_mode"":""finance_direct_requests_proxy_discovery_disabled"",""network_scope"":""finance_only"",""parent_environment_restored"":true,""parent_proxy_env_present"":false,""proxy_keys_removed_for_scope"":""HTTP_PROXY;HTTPS_PROXY;ALL_PROXY;NO_PROXY;http_proxy;https_proxy;all_proxy;no_proxy"",""safe_notes"":""finance-only direct mode removes proxy variables and disables Requests environment/system proxy discovery"",""target_domain"":""proxy.finance.qq.com""}"
akshare,stock_zh_a_hist_tx,000786.SZ,2026-07-14,2026-07-14,2026-07-15T15:20:55.722+00:00,true,PASS,PROVIDER_OK,,DataFrame,1,true,false,,normalized_tencent_stock_ohlcv;amount_unavailable_from_official_akshare_function,54,13,SZ,web.ifzq.gtimg.cn;proxy.finance.qq.com,0.394169,unavailable_at_akshare_dataframe_boundary,2026-07-14,,,0,true,,Tencent,1.18.64,"{""adjust"":""qfq"",""end_date"":""20260714"",""start_date"":""20260714"",""symbol"":""sz000786"",""timeout"":30}","{""child_proxy_env_present_after_cleanup"":false,""domain_allowed"":true,""inherit_system_proxy"":false,""network_mode"":""finance_direct_requests_proxy_discovery_disabled"",""network_scope"":""finance_only"",""parent_environment_restored"":true,""parent_proxy_env_present"":false,""proxy_keys_removed_for_scope"":""HTTP_PROXY;HTTPS_PROXY;ALL_PROXY;NO_PROXY;http_proxy;https_proxy;all_proxy;no_proxy"",""safe_notes"":""finance-only direct mode removes proxy variables and disables Requests environment/system proxy discovery"",""target_domain"":""proxy.finance.qq.com""}"
akshare,stock_zh_a_hist_tx,000895.SZ,2026-07-14,2026-07-14,2026-07-15T15:20:56.322+00:00,true,PASS,PROVIDER_OK,,DataFrame,1,true,false,,normalized_tencent_stock_ohlcv;amount_unavailable_from_official_akshare_function,55,14,SZ,web.ifzq.gtimg.cn;proxy.finance.qq.com,0.558643,unavailable_at_akshare_dataframe_boundary,2026-07-14,,,0,true,,Tencent,1.18.64,"{""adjust"":""qfq"",""end_date"":""20260714"",""start_date"":""20260714"",""symbol"":""sz000895"",""timeout"":30}","{""child_proxy_env_present_after_cleanup"":false,""domain_allowed"":true,""inherit_system_proxy"":false,""network_mode"":""finance_direct_requests_proxy_discovery_disabled"",""network_scope"":""finance_only"",""parent_environment_restored"":true,""parent_proxy_env_present"":false,""proxy_keys_removed_for_scope"":""HTTP_PROXY;HTTPS_PROXY;ALL_PROXY;NO_PROXY;http_proxy;https_proxy;all_proxy;no_proxy"",""safe_notes"":""finance-only direct mode removes proxy variables and disables Requests environment/system proxy discovery"",""target_domain"":""proxy.finance.qq.com""}"
akshare,stock_zh_a_hist_tx,000938.SZ,2026-07-14,2026-07-14,2026-07-15T15:20:57.085+00:00,true,PASS,PROVIDER_OK,,DataFrame,1,true,false,,normalized_tencent_stock_ohlcv;amount_unavailable_from_official_akshare_function,56,15,SZ,web.ifzq.gtimg.cn;proxy.finance.qq.com,0.543173,unavailable_at_akshare_dataframe_boundary,2026-07-14,,,0,true,,Tencent,1.18.64,"{""adjust"":""qfq"",""end_date"":""20260714"",""start_date"":""20260714"",""symbol"":""sz000938"",""timeout"":30}","{""child_proxy_env_present_after_cleanup"":false,""domain_allowed"":true,""inherit_system_proxy"":false,""network_mode"":""finance_direct_requests_proxy_discovery_disabled"",""network_scope"":""finance_only"",""parent_environment_restored"":true,""parent_proxy_env_present"":false,""proxy_keys_removed_for_scope"":""HTTP_PROXY;HTTPS_PROXY;ALL_PROXY;NO_PROXY;http_proxy;https_proxy;all_proxy;no_proxy"",""safe_notes"":""finance-only direct mode removes proxy variables and disables Requests environment/system proxy discovery"",""target_domain"":""proxy.finance.qq.com""}"
akshare,stock_zh_a_hist_tx,000963.SZ,2026-07-14,2026-07-14,2026-07-15T15:20:57.834+00:00,true,PASS,PROVIDER_OK,,DataFrame,1,true,false,,normalized_tencent_stock_ohlcv;amount_unavailable_from_official_akshare_function,57,16,SZ,web.ifzq.gtimg.cn;proxy.finance.qq.com,0.499829,unavailable_at_akshare_dataframe_boundary,2026-07-14,,,0,true,,Tencent,1.18.64,"{""adjust"":""qfq"",""end_date"":""20260714"",""start_date"":""20260714"",""symbol"":""sz000963"",""timeout"":30}","{""child_proxy_env_present_after_cleanup"":false,""domain_allowed"":true,""inherit_system_proxy"":false,""network_mode"":""finance_direct_requests_proxy_discovery_disabled"",""network_scope"":""finance_only"",""parent_environment_restored"":true,""parent_proxy_env_present"":false,""proxy_keys_removed_for_scope"":""HTTP_PROXY;HTTPS_PROXY;ALL_PROXY;NO_PROXY;http_proxy;https_proxy;all_proxy;no_proxy"",""safe_notes"":""finance-only direct mode removes proxy variables and disables Requests environment/system proxy discovery"",""target_domain"":""proxy.finance.qq.com""}"
akshare,stock_zh_a_hist_tx,001979.SZ,2026-07-14,2026-07-14,2026-07-15T15:20:58.536+00:00,true,PASS,PROVIDER_OK,,DataFrame,1,true,false,,normalized_tencent_stock_ohlcv;amount_unavailable_from_official_akshare_function,58,17,SZ,web.ifzq.gtimg.cn;proxy.finance.qq.com,0.438543,unavailable_at_akshare_dataframe_boundary,2026-07-14,,,0,true,,Tencent,1.18.64,"{""adjust"":""qfq"",""end_date"":""20260714"",""start_date"":""20260714"",""symbol"":""sz001979"",""timeout"":30}","{""child_proxy_env_present_after_cleanup"":false,""domain_allowed"":true,""inherit_system_proxy"":false,""network_mode"":""finance_direct_requests_proxy_discovery_disabled"",""network_scope"":""finance_only"",""parent_environment_restored"":true,""parent_proxy_env_present"":false,""proxy_keys_removed_for_scope"":""HTTP_PROXY;HTTPS_PROXY;ALL_PROXY;NO_PROXY;http_proxy;https_proxy;all_proxy;no_proxy"",""safe_notes"":""finance-only direct mode removes proxy variables and disables Requests environment/system proxy discovery"",""target_domain"":""proxy.finance.qq.com""}"
akshare,stock_zh_a_hist_tx,002236.SZ,2026-07-14,2026-07-14,2026-07-15T15:20:59.178+00:00,true,PASS,PROVIDER_OK,,DataFrame,1,true,false,,normalized_tencent_stock_ohlcv;amount_unavailable_from_official_akshare_function,59,18,SZ,web.ifzq.gtimg.cn;proxy.finance.qq.com,0.545828,unavailable_at_akshare_dataframe_boundary,2026-07-14,,,0,true,,Tencent,1.18.64,"{""adjust"":""qfq"",""end_date"":""20260714"",""start_date"":""20260714"",""symbol"":""sz002236"",""timeout"":30}","{""child_proxy_env_present_after_cleanup"":false,""domain_allowed"":true,""inherit_system_proxy"":false,""network_mode"":""finance_direct_requests_proxy_discovery_disabled"",""network_scope"":""finance_only"",""parent_environment_restored"":true,""parent_proxy_env_present"":false,""proxy_keys_removed_for_scope"":""HTTP_PROXY;HTTPS_PROXY;ALL_PROXY;NO_PROXY;http_proxy;https_proxy;all_proxy;no_proxy"",""safe_notes"":""finance-only direct mode removes proxy variables and disables Requests environment/system proxy discovery"",""target_domain"":""proxy.finance.qq.com""}"
akshare,stock_zh_a_hist_tx,002241.SZ,2026-07-14,2026-07-14,2026-07-15T15:20:59.924+00:00,true,PASS,PROVIDER_OK,,DataFrame,1,true,false,,normalized_tencent_stock_ohlcv;amount_unavailable_from_official_akshare_function,60,19,SZ,web.ifzq.gtimg.cn;proxy.finance.qq.com,0.408554,unavailable_at_akshare_dataframe_boundary,2026-07-14,,,0,true,,Tencent,1.18.64,"{""adjust"":""qfq"",""end_date"":""20260714"",""start_date"":""20260714"",""symbol"":""sz002241"",""timeout"":30}","{""child_proxy_env_present_after_cleanup"":false,""domain_allowed"":true,""inherit_system_proxy"":false,""network_mode"":""finance_direct_requests_proxy_discovery_disabled"",""network_scope"":""finance_only"",""parent_environment_restored"":true,""parent_proxy_env_present"":false,""proxy_keys_removed_for_scope"":""HTTP_PROXY;HTTPS_PROXY;ALL_PROXY;NO_PROXY;http_proxy;https_proxy;all_proxy;no_proxy"",""safe_notes"":""finance-only direct mode removes proxy variables and disables Requests environment/system proxy discovery"",""target_domain"":""proxy.finance.qq.com""}"
akshare,stock_zh_a_hist_tx,002311.SZ,2026-07-14,2026-07-14,2026-07-15T15:21:00.537+00:00,true,PASS,PROVIDER_OK,,DataFrame,1,true,false,,normalized_tencent_stock_ohlcv;amount_unavailable_from_official_akshare_function,61,20,SZ,web.ifzq.gtimg.cn;proxy.finance.qq.com,0.520292,unavailable_at_akshare_dataframe_boundary,2026-07-14,,,0,true,,Tencent,1.18.64,"{""adjust"":""qfq"",""end_date"":""20260714"",""start_date"":""20260714"",""symbol"":""sz002311"",""timeout"":30}","{""child_proxy_env_present_after_cleanup"":false,""domain_allowed"":true,""inherit_system_proxy"":false,""network_mode"":""finance_direct_requests_proxy_discovery_disabled"",""network_scope"":""finance_only"",""parent_environment_restored"":true,""parent_proxy_env_present"":false,""proxy_keys_removed_for_scope"":""HTTP_PROXY;HTTPS_PROXY;ALL_PROXY;NO_PROXY;http_proxy;https_proxy;all_proxy;no_proxy"",""safe_notes"":""finance-only direct mode removes proxy variables and disables Requests environment/system proxy discovery"",""target_domain"":""proxy.finance.qq.com""}"
akshare,stock_zh_a_hist_tx,002352.SZ,2026-07-14,2026-07-14,2026-07-15T15:21:01.259+00:00,true,PASS,PROVIDER_OK,,DataFrame,1,true,false,,normalized_tencent_stock_ohlcv;amount_unavailable_from_official_akshare_function,62,21,SZ,web.ifzq.gtimg.cn;proxy.finance.qq.com,0.548006,unavailable_at_akshare_dataframe_boundary,2026-07-14,,,0,true,,Tencent,1.18.64,"{""adjust"":""qfq"",""end_date"":""20260714"",""start_date"":""20260714"",""symbol"":""sz002352"",""timeout"":30}","{""child_proxy_env_present_after_cleanup"":false,""domain_allowed"":true,""inherit_system_proxy"":false,""network_mode"":""finance_direct_requests_proxy_discovery_disabled"",""network_scope"":""finance_only"",""parent_environment_restored"":true,""parent_proxy_env_present"":false,""proxy_keys_removed_for_scope"":""HTTP_PROXY;HTTPS_PROXY;ALL_PROXY;NO_PROXY;http_proxy;https_proxy;all_proxy;no_proxy"",""safe_notes"":""finance-only direct mode removes proxy variables and disables Requests environment/system proxy discovery"",""target_domain"":""proxy.finance.qq.com""}"
akshare,stock_zh_a_hist_tx,002371.SZ,2026-07-14,2026-07-14,2026-07-15T15:21:02.011+00:00,true,PASS,PROVIDER_OK,,DataFrame,1,true,false,,normalized_tencent_stock_ohlcv;amount_unavailable_from_official_akshare_function,63,22,SZ,web.ifzq.gtimg.cn;proxy.finance.qq.com,0.532745,unavailable_at_akshare_dataframe_boundary,2026-07-14,,,0,true,,Tencent,1.18.64,"{""adjust"":""qfq"",""end_date"":""20260714"",""start_date"":""20260714"",""symbol"":""sz002371"",""timeout"":30}","{""child_proxy_env_present_after_cleanup"":false,""domain_allowed"":true,""inherit_system_proxy"":false,""network_mode"":""finance_direct_requests_proxy_discovery_disabled"",""network_scope"":""finance_only"",""parent_environment_restored"":true,""parent_proxy_env_present"":false,""proxy_keys_removed_for_scope"":""HTTP_PROXY;HTTPS_PROXY;ALL_PROXY;NO_PROXY;http_proxy;https_proxy;all_proxy;no_proxy"",""safe_notes"":""finance-only direct mode removes proxy variables and disables Requests environment/system proxy discovery"",""target_domain"":""proxy.finance.qq.com""}"
akshare,stock_zh_a_hist_tx,002415.SZ,2026-07-14,2026-07-14,2026-07-15T15:21:02.747+00:00,true,PASS,PROVIDER_OK,,DataFrame,1,true,false,,normalized_tencent_stock_ohlcv;amount_unavailable_from_official_akshare_function,64,23,SZ,web.ifzq.gtimg.cn;proxy.finance.qq.com,0.457113,unavailable_at_akshare_dataframe_boundary,2026-07-14,,,0,true,,Tencent,1.18.64,"{""adjust"":""qfq"",""end_date"":""20260714"",""start_date"":""20260714"",""symbol"":""sz002415"",""timeout"":30}","{""child_proxy_env_present_after_cleanup"":false,""domain_allowed"":true,""inherit_system_proxy"":false,""network_mode"":""finance_direct_requests_proxy_discovery_disabled"",""network_scope"":""finance_only"",""parent_environment_restored"":true,""parent_proxy_env_present"":false,""proxy_keys_removed_for_scope"":""HTTP_PROXY;HTTPS_PROXY;ALL_PROXY;NO_PROXY;http_proxy;https_proxy;all_proxy;no_proxy"",""safe_notes"":""finance-only direct mode removes proxy variables and disables Requests environment/system proxy discovery"",""target_domain"":""proxy.finance.qq.com""}"
akshare,stock_zh_a_hist_tx,002460.SZ,2026-07-14,2026-07-14,2026-07-15T15:21:03.406+00:00,true,PASS,PROVIDER_OK,,DataFrame,1,true,false,,normalized_tencent_stock_ohlcv;amount_unavailable_from_official_akshare_function,65,24,SZ,web.ifzq.gtimg.cn;proxy.finance.qq.com,0.538879,unavailable_at_akshare_dataframe_boundary,2026-07-14,,,0,true,,Tencent,1.18.64,"{""adjust"":""qfq"",""end_date"":""20260714"",""start_date"":""20260714"",""symbol"":""sz002460"",""timeout"":30}","{""child_proxy_env_present_after_cleanup"":false,""domain_allowed"":true,""inherit_system_proxy"":false,""network_mode"":""finance_direct_requests_proxy_discovery_disabled"",""network_scope"":""finance_only"",""parent_environment_restored"":true,""parent_proxy_env_present"":false,""proxy_keys_removed_for_scope"":""HTTP_PROXY;HTTPS_PROXY;ALL_PROXY;NO_PROXY;http_proxy;https_proxy;all_proxy;no_proxy"",""safe_notes"":""finance-only direct mode removes proxy variables and disables Requests environment/system proxy discovery"",""target_domain"":""proxy.finance.qq.com""}"
akshare,stock_zh_a_hist_tx,002466.SZ,2026-07-14,2026-07-14,2026-07-15T15:21:04.149+00:00,true,PASS,PROVIDER_OK,,DataFrame,1,true,false,,normalized_tencent_stock_ohlcv;amount_unavailable_from_official_akshare_function,66,25,SZ,web.ifzq.gtimg.cn;proxy.finance.qq.com,0.463247,unavailable_at_akshare_dataframe_boundary,2026-07-14,,,0,true,,Tencent,1.18.64,"{""adjust"":""qfq"",""end_date"":""20260714"",""start_date"":""20260714"",""symbol"":""sz002466"",""timeout"":30}","{""child_proxy_env_present_after_cleanup"":false,""domain_allowed"":true,""inherit_system_proxy"":false,""network_mode"":""finance_direct_requests_proxy_discovery_disabled"",""network_scope"":""finance_only"",""parent_environment_restored"":true,""parent_proxy_env_present"":false,""proxy_keys_removed_for_scope"":""HTTP_PROXY;HTTPS_PROXY;ALL_PROXY;NO_PROXY;http_proxy;https_proxy;all_proxy;no_proxy"",""safe_notes"":""finance-only direct mode removes proxy variables and disables Requests environment/system proxy discovery"",""target_domain"":""proxy.finance.qq.com""}"
akshare,stock_zh_a_hist_tx,002493.SZ,2026-07-14,2026-07-14,2026-07-15T15:21:04.818+00:00,true,PASS,PROVIDER_OK,,DataFrame,1,true,false,,normalized_tencent_stock_ohlcv;amount_unavailable_from_official_akshare_function,67,26,SZ,web.ifzq.gtimg.cn;proxy.finance.qq.com,0.442807,unavailable_at_akshare_dataframe_boundary,2026-07-14,,,0,true,,Tencent,1.18.64,"{""adjust"":""qfq"",""end_date"":""20260714"",""start_date"":""20260714"",""symbol"":""sz002493"",""timeout"":30}","{""child_proxy_env_present_after_cleanup"":false,""domain_allowed"":true,""inherit_system_proxy"":false,""network_mode"":""finance_direct_requests_proxy_discovery_disabled"",""network_scope"":""finance_only"",""parent_environment_restored"":true,""parent_proxy_env_present"":false,""proxy_keys_removed_for_scope"":""HTTP_PROXY;HTTPS_PROXY;ALL_PROXY;NO_PROXY;http_proxy;https_proxy;all_proxy;no_proxy"",""safe_notes"":""finance-only direct mode removes proxy variables and disables Requests environment/system proxy discovery"",""target_domain"":""proxy.finance.qq.com""}"
akshare,stock_zh_a_hist_tx,002594.SZ,2026-07-14,2026-07-14,2026-07-15T15:21:05.466+00:00,true,PASS,PROVIDER_OK,,DataFrame,1,true,false,,normalized_tencent_stock_ohlcv;amount_unavailable_from_official_akshare_function,68,27,SZ,web.ifzq.gtimg.cn;proxy.finance.qq.com,0.531713,unavailable_at_akshare_dataframe_boundary,2026-07-14,,,0,true,,Tencent,1.18.64,"{""adjust"":""qfq"",""end_date"":""20260714"",""start_date"":""20260714"",""symbol"":""sz002594"",""timeout"":30}","{""child_proxy_env_present_after_cleanup"":false,""domain_allowed"":true,""inherit_system_proxy"":false,""network_mode"":""finance_direct_requests_proxy_discovery_disabled"",""network_scope"":""finance_only"",""parent_environment_restored"":true,""parent_proxy_env_present"":false,""proxy_keys_removed_for_scope"":""HTTP_PROXY;HTTPS_PROXY;ALL_PROXY;NO_PROXY;http_proxy;https_proxy;all_proxy;no_proxy"",""safe_notes"":""finance-only direct mode removes proxy variables and disables Requests environment/system proxy discovery"",""target_domain"":""proxy.finance.qq.com""}"
akshare,stock_zh_a_hist_tx,002601.SZ,2026-07-14,2026-07-14,2026-07-15T15:21:06.202+00:00,true,PASS,PROVIDER_OK,,DataFrame,1,true,false,,normalized_tencent_stock_ohlcv;amount_unavailable_from_official_akshare_function,69,28,SZ,web.ifzq.gtimg.cn;proxy.finance.qq.com,0.547617,unavailable_at_akshare_dataframe_boundary,2026-07-14,,,0,true,,Tencent,1.18.64,"{""adjust"":""qfq"",""end_date"":""20260714"",""start_date"":""20260714"",""symbol"":""sz002601"",""timeout"":30}","{""child_proxy_env_present_after_cleanup"":false,""domain_allowed"":true,""inherit_system_proxy"":false,""network_mode"":""finance_direct_requests_proxy_discovery_disabled"",""network_scope"":""finance_only"",""parent_environment_restored"":true,""parent_proxy_env_present"":false,""proxy_keys_removed_for_scope"":""HTTP_PROXY;HTTPS_PROXY;ALL_PROXY;NO_PROXY;http_proxy;https_proxy;all_proxy;no_proxy"",""safe_notes"":""finance-only direct mode removes proxy variables and disables Requests environment/system proxy discovery"",""target_domain"":""proxy.finance.qq.com""}"
akshare,stock_zh_a_hist_tx,002714.SZ,2026-07-14,2026-07-14,2026-07-15T15:21:06.952+00:00,true,PASS,PROVIDER_OK,,DataFrame,1,true,false,,normalized_tencent_stock_ohlcv;amount_unavailable_from_official_akshare_function,70,29,SZ,web.ifzq.gtimg.cn;proxy.finance.qq.com,0.407017,unavailable_at_akshare_dataframe_boundary,2026-07-14,,,0,true,,Tencent,1.18.64,"{""adjust"":""qfq"",""end_date"":""20260714"",""start_date"":""20260714"",""symbol"":""sz002714"",""timeout"":30}","{""child_proxy_env_present_after_cleanup"":false,""domain_allowed"":true,""inherit_system_proxy"":false,""network_mode"":""finance_direct_requests_proxy_discovery_disabled"",""network_scope"":""finance_only"",""parent_environment_restored"":true,""parent_proxy_env_present"":false,""proxy_keys_removed_for_scope"":""HTTP_PROXY;HTTPS_PROXY;ALL_PROXY;NO_PROXY;http_proxy;https_proxy;all_proxy;no_proxy"",""safe_notes"":""finance-only direct mode removes proxy variables and disables Requests environment/system proxy discovery"",""target_domain"":""proxy.finance.qq.com""}"
