trade_date,symbol,composite_regime_label,benchmark_trend_regime,benchmark_volatility_regime,breadth_regime,dispersion_regime,liquidity_regime,downside_risk_regime,risk_score_bucket,downside_risk_bucket,mvp_review_queue_category,mvp_review_priority_level,source_provider,universe_mode,panel_contract_status,no_lookahead_status,label_construction_status,non_actionable_disclaimer
2026-02-27,002311.SZ,mixed_uncertain_review_only,benchmark_trend_down_review_only,benchmark_vol_medium_review_only,breadth_mixed_review_only,dispersion_medium_review_only,liquidity_normal_review_only,downside_risk_low_review_only,LOW_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,liquidity_review_queue,LIQUIDITY_REVIEW,baostock,provider_panel_candidate_universe_review_only,source_backed_evaluation_panel_ready_for_dc03,passed_current_or_past_only,constructed,research_only
2026-02-27,002352.SZ,mixed_uncertain_review_only,benchmark_trend_down_review_only,benchmark_vol_medium_review_only,breadth_mixed_review_only,dispersion_medium_review_only,liquidity_normal_review_only,downside_risk_low_review_only,LOW_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,liquidity_review_queue,LIQUIDITY_REVIEW,baostock,provider_panel_candidate_universe_review_only,source_backed_evaluation_panel_ready_for_dc03,passed_current_or_past_only,constructed,research_only
2026-02-27,002371.SZ,mixed_uncertain_review_only,benchmark_trend_down_review_only,benchmark_vol_medium_review_only,breadth_mixed_review_only,dispersion_medium_review_only,liquidity_normal_review_only,downside_risk_low_review_only,MEDIUM_RISK_REVIEW_ONLY,MEDIUM_DOWNSIDE_RISK_REVIEW_ONLY,high_downside_risk_review_queue,RISK_REVIEW,baostock,provider_panel_candidate_universe_review_only,source_backed_evaluation_panel_ready_for_dc03,passed_current_or_past_only,constructed,research_only
2026-02-27,002415.SZ,mixed_uncertain_review_only,benchmark_trend_down_review_only,benchmark_vol_medium_review_only,breadth_mixed_review_only,dispersion_medium_review_only,liquidity_normal_review_only,downside_risk_low_review_only,LOW_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,clean_research_watch_queue,CLEAN_RESEARCH_WATCH,baostock,provider_panel_candidate_universe_review_only,source_backed_evaluation_panel_ready_for_dc03,passed_current_or_past_only,constructed,research_only
2026-02-27,002459.SZ,mixed_uncertain_review_only,benchmark_trend_down_review_only,benchmark_vol_medium_review_only,breadth_mixed_review_only,dispersion_medium_review_only,liquidity_normal_review_only,downside_risk_low_review_only,MEDIUM_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,high_downside_risk_review_queue,RISK_REVIEW,baostock,provider_panel_candidate_universe_review_only,source_backed_evaluation_panel_ready_for_dc03,passed_current_or_past_only,constructed,research_only
2026-02-27,002460.SZ,mixed_uncertain_review_only,benchmark_trend_down_review_only,benchmark_vol_medium_review_only,breadth_mixed_review_only,dispersion_medium_review_only,liquidity_normal_review_only,downside_risk_low_review_only,MEDIUM_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,volatility_momentum_review_queue,VOLATILITY_REVIEW,baostock,provider_panel_candidate_universe_review_only,source_backed_evaluation_panel_ready_for_dc03,passed_current_or_past_only,constructed,research_only
2026-02-27,002466.SZ,mixed_uncertain_review_only,benchmark_trend_down_review_only,benchmark_vol_medium_review_only,breadth_mixed_review_only,dispersion_medium_review_only,liquidity_normal_review_only,downside_risk_low_review_only,MEDIUM_RISK_REVIEW_ONLY,MEDIUM_DOWNSIDE_RISK_REVIEW_ONLY,high_downside_risk_review_queue,RISK_REVIEW,baostock,provider_panel_candidate_universe_review_only,source_backed_evaluation_panel_ready_for_dc03,passed_current_or_past_only,constructed,research_only
2026-02-27,002475.SZ,mixed_uncertain_review_only,benchmark_trend_down_review_only,benchmark_vol_medium_review_only,breadth_mixed_review_only,dispersion_medium_review_only,liquidity_normal_review_only,downside_risk_low_review_only,MEDIUM_RISK_REVIEW_ONLY,MEDIUM_DOWNSIDE_RISK_REVIEW_ONLY,high_downside_risk_review_queue,RISK_REVIEW,baostock,provider_panel_candidate_universe_review_only,source_backed_evaluation_panel_ready_for_dc03,passed_current_or_past_only,constructed,research_only
2026-02-27,002493.SZ,mixed_uncertain_review_only,benchmark_trend_down_review_only,benchmark_vol_medium_review_only,breadth_mixed_review_only,dispersion_medium_review_only,liquidity_normal_review_only,downside_risk_low_review_only,MEDIUM_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,high_downside_risk_review_queue,RISK_REVIEW,baostock,provider_panel_candidate_universe_review_only,source_backed_evaluation_panel_ready_for_dc03,passed_current_or_past_only,constructed,research_only
2026-02-27,002594.SZ,mixed_uncertain_review_only,benchmark_trend_down_review_only,benchmark_vol_medium_review_only,breadth_mixed_review_only,dispersion_medium_review_only,liquidity_normal_review_only,downside_risk_low_review_only,LOW_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,clean_research_watch_queue,CLEAN_RESEARCH_WATCH,baostock,provider_panel_candidate_universe_review_only,source_backed_evaluation_panel_ready_for_dc03,passed_current_or_past_only,constructed,research_only
2026-02-27,002601.SZ,mixed_uncertain_review_only,benchmark_trend_down_review_only,benchmark_vol_medium_review_only,breadth_mixed_review_only,dispersion_medium_review_only,liquidity_normal_review_only,downside_risk_low_review_only,MEDIUM_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,high_downside_risk_review_queue,RISK_REVIEW,baostock,provider_panel_candidate_universe_review_only,source_backed_evaluation_panel_ready_for_dc03,passed_current_or_past_only,constructed,research_only
2026-02-27,002714.SZ,mixed_uncertain_review_only,benchmark_trend_down_review_only,benchmark_vol_medium_review_only,breadth_mixed_review_only,dispersion_medium_review_only,liquidity_normal_review_only,downside_risk_low_review_only,MEDIUM_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,clean_research_watch_queue,CLEAN_RESEARCH_WATCH,baostock,provider_panel_candidate_universe_review_only,source_backed_evaluation_panel_ready_for_dc03,passed_current_or_past_only,constructed,research_only
2026-02-27,002736.SZ,mixed_uncertain_review_only,benchmark_trend_down_review_only,benchmark_vol_medium_review_only,breadth_mixed_review_only,dispersion_medium_review_only,liquidity_normal_review_only,downside_risk_low_review_only,LOW_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,liquidity_review_queue,LIQUIDITY_REVIEW,baostock,provider_panel_candidate_universe_review_only,source_backed_evaluation_panel_ready_for_dc03,passed_current_or_past_only,constructed,research_only
2026-02-27,002812.SZ,mixed_uncertain_review_only,benchmark_trend_down_review_only,benchmark_vol_medium_review_only,breadth_mixed_review_only,dispersion_medium_review_only,liquidity_normal_review_only,downside_risk_low_review_only,MEDIUM_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,volatility_momentum_review_queue,VOLATILITY_REVIEW,baostock,provider_panel_candidate_universe_review_only,source_backed_evaluation_panel_ready_for_dc03,passed_current_or_past_only,constructed,research_only
2026-02-27,002821.SZ,mixed_uncertain_review_only,benchmark_trend_down_review_only,benchmark_vol_medium_review_only,breadth_mixed_review_only,dispersion_medium_review_only,liquidity_normal_review_only,downside_risk_low_review_only,MEDIUM_RISK_REVIEW_ONLY,MEDIUM_DOWNSIDE_RISK_REVIEW_ONLY,volatility_momentum_review_queue,VOLATILITY_REVIEW,baostock,provider_panel_candidate_universe_review_only,source_backed_evaluation_panel_ready_for_dc03,passed_current_or_past_only,constructed,research_only
2026-02-27,002841.SZ,mixed_uncertain_review_only,benchmark_trend_down_review_only,benchmark_vol_medium_review_only,breadth_mixed_review_only,dispersion_medium_review_only,liquidity_normal_review_only,downside_risk_low_review_only,MEDIUM_RISK_REVIEW_ONLY,MEDIUM_DOWNSIDE_RISK_REVIEW_ONLY,liquidity_review_queue,LIQUIDITY_REVIEW,baostock,provider_panel_candidate_universe_review_only,source_backed_evaluation_panel_ready_for_dc03,passed_current_or_past_only,constructed,research_only
2026-02-27,002916.SZ,mixed_uncertain_review_only,benchmark_trend_down_review_only,benchmark_vol_medium_review_only,breadth_mixed_review_only,dispersion_medium_review_only,liquidity_normal_review_only,downside_risk_low_review_only,HIGH_RISK_REVIEW_ONLY,MEDIUM_DOWNSIDE_RISK_REVIEW_ONLY,volatility_momentum_review_queue,VOLATILITY_REVIEW,baostock,provider_panel_candidate_universe_review_only,source_backed_evaluation_panel_ready_for_dc03,passed_current_or_past_only,constructed,research_only
2026-02-27,002920.SZ,mixed_uncertain_review_only,benchmark_trend_down_review_only,benchmark_vol_medium_review_only,breadth_mixed_review_only,dispersion_medium_review_only,liquidity_normal_review_only,downside_risk_low_review_only,LOW_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,volatility_momentum_review_queue,VOLATILITY_REVIEW,baostock,provider_panel_candidate_universe_review_only,source_backed_evaluation_panel_ready_for_dc03,passed_current_or_past_only,constructed,research_only
2026-02-27,300014.SZ,mixed_uncertain_review_only,benchmark_trend_down_review_only,benchmark_vol_medium_review_only,breadth_mixed_review_only,dispersion_medium_review_only,liquidity_normal_review_only,downside_risk_low_review_only,MEDIUM_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,high_downside_risk_review_queue,RISK_REVIEW,baostock,provider_panel_candidate_universe_review_only,source_backed_evaluation_panel_ready_for_dc03,passed_current_or_past_only,constructed,research_only
2026-02-27,300015.SZ,mixed_uncertain_review_only,benchmark_trend_down_review_only,benchmark_vol_medium_review_only,breadth_mixed_review_only,dispersion_medium_review_only,liquidity_normal_review_only,downside_risk_low_review_only,LOW_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,volatility_momentum_review_queue,VOLATILITY_REVIEW,baostock,provider_panel_candidate_universe_review_only,source_backed_evaluation_panel_ready_for_dc03,passed_current_or_past_only,constructed,research_only
2026-02-27,300033.SZ,mixed_uncertain_review_only,benchmark_trend_down_review_only,benchmark_vol_medium_review_only,breadth_mixed_review_only,dispersion_medium_review_only,liquidity_normal_review_only,downside_risk_low_review_only,LOW_RISK_REVIEW_ONLY,MEDIUM_DOWNSIDE_RISK_REVIEW_ONLY,volatility_momentum_review_queue,VOLATILITY_REVIEW,baostock,provider_panel_candidate_universe_review_only,source_backed_evaluation_panel_ready_for_dc03,passed_current_or_past_only,constructed,research_only
2026-02-27,300059.SZ,mixed_uncertain_review_only,benchmark_trend_down_review_only,benchmark_vol_medium_review_only,breadth_mixed_review_only,dispersion_medium_review_only,liquidity_normal_review_only,downside_risk_low_review_only,LOW_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,clean_research_watch_queue,CLEAN_RESEARCH_WATCH,baostock,provider_panel_candidate_universe_review_only,source_backed_evaluation_panel_ready_for_dc03,passed_current_or_past_only,constructed,research_only
2026-02-27,300122.SZ,mixed_uncertain_review_only,benchmark_trend_down_review_only,benchmark_vol_medium_review_only,breadth_mixed_review_only,dispersion_medium_review_only,liquidity_normal_review_only,downside_risk_low_review_only,MEDIUM_RISK_REVIEW_ONLY,MEDIUM_DOWNSIDE_RISK_REVIEW_ONLY,liquidity_review_queue,LIQUIDITY_REVIEW,baostock,provider_panel_candidate_universe_review_only,source_backed_evaluation_panel_ready_for_dc03,passed_current_or_past_only,constructed,research_only
2026-02-27,300124.SZ,mixed_uncertain_review_only,benchmark_trend_down_review_only,benchmark_vol_medium_review_only,breadth_mixed_review_only,dispersion_medium_review_only,liquidity_normal_review_only,downside_risk_low_review_only,LOW_RISK_REVIEW_ONLY,MEDIUM_DOWNSIDE_RISK_REVIEW_ONLY,volatility_momentum_review_queue,VOLATILITY_REVIEW,baostock,provider_panel_candidate_universe_review_only,source_backed_evaluation_panel_ready_for_dc03,passed_current_or_past_only,constructed,research_only
2026-02-27,300502.SZ,mixed_uncertain_review_only,benchmark_trend_down_review_only,benchmark_vol_medium_review_only,breadth_mixed_review_only,dispersion_medium_review_only,liquidity_normal_review_only,downside_risk_low_review_only,HIGH_RISK_REVIEW_ONLY,HIGH_DOWNSIDE_RISK_REVIEW_ONLY,high_downside_risk_review_queue,RISK_REVIEW,baostock,provider_panel_candidate_universe_review_only,source_backed_evaluation_panel_ready_for_dc03,passed_current_or_past_only,constructed,research_only
2026-02-27,300628.SZ,mixed_uncertain_review_only,benchmark_trend_down_review_only,benchmark_vol_medium_review_only,breadth_mixed_review_only,dispersion_medium_review_only,liquidity_normal_review_only,downside_risk_low_review_only,LOW_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,volatility_momentum_review_queue,VOLATILITY_REVIEW,baostock,provider_panel_candidate_universe_review_only,source_backed_evaluation_panel_ready_for_dc03,passed_current_or_past_only,constructed,research_only
2026-03-02,000001.SZ,risk_off_high_vol_review_only,benchmark_trend_down_review_only,benchmark_vol_medium_review_only,breadth_negative_review_only,dispersion_high_review_only,liquidity_normal_review_only,downside_risk_mixed_review_only,LOW_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,liquidity_review_queue,LIQUIDITY_REVIEW,baostock,provider_panel_candidate_universe_review_only,source_backed_evaluation_panel_ready_for_dc03,passed_current_or_past_only,constructed,research_only
2026-03-02,000002.SZ,risk_off_high_vol_review_only,benchmark_trend_down_review_only,benchmark_vol_medium_review_only,breadth_negative_review_only,dispersion_high_review_only,liquidity_normal_review_only,downside_risk_mixed_review_only,LOW_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,high_downside_risk_review_queue,RISK_REVIEW,baostock,provider_panel_candidate_universe_review_only,source_backed_evaluation_panel_ready_for_dc03,passed_current_or_past_only,constructed,research_only
2026-03-02,000063.SZ,risk_off_high_vol_review_only,benchmark_trend_down_review_only,benchmark_vol_medium_review_only,breadth_negative_review_only,dispersion_high_review_only,liquidity_normal_review_only,downside_risk_mixed_review_only,LOW_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,volatility_momentum_review_queue,VOLATILITY_REVIEW,baostock,provider_panel_candidate_universe_review_only,source_backed_evaluation_panel_ready_for_dc03,passed_current_or_past_only,constructed,research_only
2026-03-02,000100.SZ,risk_off_high_vol_review_only,benchmark_trend_down_review_only,benchmark_vol_medium_review_only,breadth_negative_review_only,dispersion_high_review_only,liquidity_normal_review_only,downside_risk_mixed_review_only,LOW_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,volatility_momentum_review_queue,VOLATILITY_REVIEW,baostock,provider_panel_candidate_universe_review_only,source_backed_evaluation_panel_ready_for_dc03,passed_current_or_past_only,constructed,research_only
2026-03-02,000157.SZ,risk_off_high_vol_review_only,benchmark_trend_down_review_only,benchmark_vol_medium_review_only,breadth_negative_review_only,dispersion_high_review_only,liquidity_normal_review_only,downside_risk_mixed_review_only,LOW_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,clean_research_watch_queue,CLEAN_RESEARCH_WATCH,baostock,provider_panel_candidate_universe_review_only,source_backed_evaluation_panel_ready_for_dc03,passed_current_or_past_only,constructed,research_only
2026-03-02,000166.SZ,risk_off_high_vol_review_only,benchmark_trend_down_review_only,benchmark_vol_medium_review_only,breadth_negative_review_only,dispersion_high_review_only,liquidity_normal_review_only,downside_risk_mixed_review_only,LOW_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,clean_research_watch_queue,CLEAN_RESEARCH_WATCH,baostock,provider_panel_candidate_universe_review_only,source_backed_evaluation_panel_ready_for_dc03,passed_current_or_past_only,constructed,research_only
2026-03-02,000333.SZ,risk_off_high_vol_review_only,benchmark_trend_down_review_only,benchmark_vol_medium_review_only,breadth_negative_review_only,dispersion_high_review_only,liquidity_normal_review_only,downside_risk_mixed_review_only,LOW_RISK_REVIEW_ONLY,MEDIUM_DOWNSIDE_RISK_REVIEW_ONLY,liquidity_review_queue,LIQUIDITY_REVIEW,baostock,provider_panel_candidate_universe_review_only,source_backed_evaluation_panel_ready_for_dc03,passed_current_or_past_only,constructed,research_only
2026-03-02,000338.SZ,risk_off_high_vol_review_only,benchmark_trend_down_review_only,benchmark_vol_medium_review_only,breadth_negative_review_only,dispersion_high_review_only,liquidity_normal_review_only,downside_risk_mixed_review_only,MEDIUM_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,volatility_momentum_review_queue,VOLATILITY_REVIEW,baostock,provider_panel_candidate_universe_review_only,source_backed_evaluation_panel_ready_for_dc03,passed_current_or_past_only,constructed,research_only
2026-03-02,000425.SZ,risk_off_high_vol_review_only,benchmark_trend_down_review_only,benchmark_vol_medium_review_only,breadth_negative_review_only,dispersion_high_review_only,liquidity_normal_review_only,downside_risk_mixed_review_only,MEDIUM_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,volatility_momentum_review_queue,VOLATILITY_REVIEW,baostock,provider_panel_candidate_universe_review_only,source_backed_evaluation_panel_ready_for_dc03,passed_current_or_past_only,constructed,research_only
2026-03-02,000538.SZ,risk_off_high_vol_review_only,benchmark_trend_down_review_only,benchmark_vol_medium_review_only,breadth_negative_review_only,dispersion_high_review_only,liquidity_normal_review_only,downside_risk_mixed_review_only,LOW_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,liquidity_review_queue,LIQUIDITY_REVIEW,baostock,provider_panel_candidate_universe_review_only,source_backed_evaluation_panel_ready_for_dc03,passed_current_or_past_only,constructed,research_only
2026-03-02,000568.SZ,risk_off_high_vol_review_only,benchmark_trend_down_review_only,benchmark_vol_medium_review_only,breadth_negative_review_only,dispersion_high_review_only,liquidity_normal_review_only,downside_risk_mixed_review_only,MEDIUM_RISK_REVIEW_ONLY,MEDIUM_DOWNSIDE_RISK_REVIEW_ONLY,clean_research_watch_queue,CLEAN_RESEARCH_WATCH,baostock,provider_panel_candidate_universe_review_only,source_backed_evaluation_panel_ready_for_dc03,passed_current_or_past_only,constructed,research_only
2026-03-02,000596.SZ,risk_off_high_vol_review_only,benchmark_trend_down_review_only,benchmark_vol_medium_review_only,breadth_negative_review_only,dispersion_high_review_only,liquidity_normal_review_only,downside_risk_mixed_review_only,MEDIUM_RISK_REVIEW_ONLY,HIGH_DOWNSIDE_RISK_REVIEW_ONLY,liquidity_review_queue,LIQUIDITY_REVIEW,baostock,provider_panel_candidate_universe_review_only,source_backed_evaluation_panel_ready_for_dc03,passed_current_or_past_only,constructed,research_only
2026-03-02,000651.SZ,risk_off_high_vol_review_only,benchmark_trend_down_review_only,benchmark_vol_medium_review_only,breadth_negative_review_only,dispersion_high_review_only,liquidity_normal_review_only,downside_risk_mixed_review_only,LOW_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,clean_research_watch_queue,CLEAN_RESEARCH_WATCH,baostock,provider_panel_candidate_universe_review_only,source_backed_evaluation_panel_ready_for_dc03,passed_current_or_past_only,constructed,research_only
2026-03-02,000725.SZ,risk_off_high_vol_review_only,benchmark_trend_down_review_only,benchmark_vol_medium_review_only,breadth_negative_review_only,dispersion_high_review_only,liquidity_normal_review_only,downside_risk_mixed_review_only,MEDIUM_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,high_downside_risk_review_queue,RISK_REVIEW,baostock,provider_panel_candidate_universe_review_only,source_backed_evaluation_panel_ready_for_dc03,passed_current_or_past_only,constructed,research_only
2026-03-02,000776.SZ,risk_off_high_vol_review_only,benchmark_trend_down_review_only,benchmark_vol_medium_review_only,breadth_negative_review_only,dispersion_high_review_only,liquidity_normal_review_only,downside_risk_mixed_review_only,LOW_RISK_REVIEW_ONLY,MEDIUM_DOWNSIDE_RISK_REVIEW_ONLY,clean_research_watch_queue,CLEAN_RESEARCH_WATCH,baostock,provider_panel_candidate_universe_review_only,source_backed_evaluation_panel_ready_for_dc03,passed_current_or_past_only,constructed,research_only
2026-03-02,000786.SZ,risk_off_high_vol_review_only,benchmark_trend_down_review_only,benchmark_vol_medium_review_only,breadth_negative_review_only,dispersion_high_review_only,liquidity_normal_review_only,downside_risk_mixed_review_only,MEDIUM_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,volatility_momentum_review_queue,VOLATILITY_REVIEW,baostock,provider_panel_candidate_universe_review_only,source_backed_evaluation_panel_ready_for_dc03,passed_current_or_past_only,constructed,research_only
2026-03-02,000895.SZ,risk_off_high_vol_review_only,benchmark_trend_down_review_only,benchmark_vol_medium_review_only,breadth_negative_review_only,dispersion_high_review_only,liquidity_normal_review_only,downside_risk_mixed_review_only,LOW_RISK_REVIEW_ONLY,MEDIUM_DOWNSIDE_RISK_REVIEW_ONLY,liquidity_review_queue,LIQUIDITY_REVIEW,baostock,provider_panel_candidate_universe_review_only,source_backed_evaluation_panel_ready_for_dc03,passed_current_or_past_only,constructed,research_only
2026-03-02,000938.SZ,risk_off_high_vol_review_only,benchmark_trend_down_review_only,benchmark_vol_medium_review_only,breadth_negative_review_only,dispersion_high_review_only,liquidity_normal_review_only,downside_risk_mixed_review_only,MEDIUM_RISK_REVIEW_ONLY,MEDIUM_DOWNSIDE_RISK_REVIEW_ONLY,high_downside_risk_review_queue,RISK_REVIEW,baostock,provider_panel_candidate_universe_review_only,source_backed_evaluation_panel_ready_for_dc03,passed_current_or_past_only,constructed,research_only
2026-03-02,000963.SZ,risk_off_high_vol_review_only,benchmark_trend_down_review_only,benchmark_vol_medium_review_only,breadth_negative_review_only,dispersion_high_review_only,liquidity_normal_review_only,downside_risk_mixed_review_only,MEDIUM_RISK_REVIEW_ONLY,MEDIUM_DOWNSIDE_RISK_REVIEW_ONLY,high_downside_risk_review_queue,RISK_REVIEW,baostock,provider_panel_candidate_universe_review_only,source_backed_evaluation_panel_ready_for_dc03,passed_current_or_past_only,constructed,research_only
2026-03-02,001979.SZ,risk_off_high_vol_review_only,benchmark_trend_down_review_only,benchmark_vol_medium_review_only,breadth_negative_review_only,dispersion_high_review_only,liquidity_normal_review_only,downside_risk_mixed_review_only,MEDIUM_RISK_REVIEW_ONLY,MEDIUM_DOWNSIDE_RISK_REVIEW_ONLY,volatility_momentum_review_queue,VOLATILITY_REVIEW,baostock,provider_panel_candidate_universe_review_only,source_backed_evaluation_panel_ready_for_dc03,passed_current_or_past_only,constructed,research_only
2026-03-02,002236.SZ,risk_off_high_vol_review_only,benchmark_trend_down_review_only,benchmark_vol_medium_review_only,breadth_negative_review_only,dispersion_high_review_only,liquidity_normal_review_only,downside_risk_mixed_review_only,MEDIUM_RISK_REVIEW_ONLY,MEDIUM_DOWNSIDE_RISK_REVIEW_ONLY,clean_research_watch_queue,CLEAN_RESEARCH_WATCH,baostock,provider_panel_candidate_universe_review_only,source_backed_evaluation_panel_ready_for_dc03,passed_current_or_past_only,constructed,research_only
2026-03-02,002241.SZ,risk_off_high_vol_review_only,benchmark_trend_down_review_only,benchmark_vol_medium_review_only,breadth_negative_review_only,dispersion_high_review_only,liquidity_normal_review_only,downside_risk_mixed_review_only,LOW_RISK_REVIEW_ONLY,MEDIUM_DOWNSIDE_RISK_REVIEW_ONLY,clean_research_watch_queue,CLEAN_RESEARCH_WATCH,baostock,provider_panel_candidate_universe_review_only,source_backed_evaluation_panel_ready_for_dc03,passed_current_or_past_only,constructed,research_only
2026-03-02,002271.SZ,risk_off_high_vol_review_only,benchmark_trend_down_review_only,benchmark_vol_medium_review_only,breadth_negative_review_only,dispersion_high_review_only,liquidity_normal_review_only,downside_risk_mixed_review_only,HIGH_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,high_downside_risk_review_queue,RISK_REVIEW,baostock,provider_panel_candidate_universe_review_only,source_backed_evaluation_panel_ready_for_dc03,passed_current_or_past_only,constructed,research_only
2026-03-02,002304.SZ,risk_off_high_vol_review_only,benchmark_trend_down_review_only,benchmark_vol_medium_review_only,breadth_negative_review_only,dispersion_high_review_only,liquidity_normal_review_only,downside_risk_mixed_review_only,MEDIUM_RISK_REVIEW_ONLY,HIGH_DOWNSIDE_RISK_REVIEW_ONLY,liquidity_review_queue,LIQUIDITY_REVIEW,baostock,provider_panel_candidate_universe_review_only,source_backed_evaluation_panel_ready_for_dc03,passed_current_or_past_only,constructed,research_only
2026-03-02,002311.SZ,risk_off_high_vol_review_only,benchmark_trend_down_review_only,benchmark_vol_medium_review_only,breadth_negative_review_only,dispersion_high_review_only,liquidity_normal_review_only,downside_risk_mixed_review_only,LOW_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,liquidity_review_queue,LIQUIDITY_REVIEW,baostock,provider_panel_candidate_universe_review_only,source_backed_evaluation_panel_ready_for_dc03,passed_current_or_past_only,constructed,research_only
2026-03-02,002352.SZ,risk_off_high_vol_review_only,benchmark_trend_down_review_only,benchmark_vol_medium_review_only,breadth_negative_review_only,dispersion_high_review_only,liquidity_normal_review_only,downside_risk_mixed_review_only,LOW_RISK_REVIEW_ONLY,MEDIUM_DOWNSIDE_RISK_REVIEW_ONLY,liquidity_review_queue,LIQUIDITY_REVIEW,baostock,provider_panel_candidate_universe_review_only,source_backed_evaluation_panel_ready_for_dc03,passed_current_or_past_only,constructed,research_only
2026-03-02,002371.SZ,risk_off_high_vol_review_only,benchmark_trend_down_review_only,benchmark_vol_medium_review_only,breadth_negative_review_only,dispersion_high_review_only,liquidity_normal_review_only,downside_risk_mixed_review_only,MEDIUM_RISK_REVIEW_ONLY,MEDIUM_DOWNSIDE_RISK_REVIEW_ONLY,high_downside_risk_review_queue,RISK_REVIEW,baostock,provider_panel_candidate_universe_review_only,source_backed_evaluation_panel_ready_for_dc03,passed_current_or_past_only,constructed,research_only
2026-03-02,002415.SZ,risk_off_high_vol_review_only,benchmark_trend_down_review_only,benchmark_vol_medium_review_only,breadth_negative_review_only,dispersion_high_review_only,liquidity_normal_review_only,downside_risk_mixed_review_only,LOW_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,clean_research_watch_queue,CLEAN_RESEARCH_WATCH,baostock,provider_panel_candidate_universe_review_only,source_backed_evaluation_panel_ready_for_dc03,passed_current_or_past_only,constructed,research_only
2026-03-02,002459.SZ,risk_off_high_vol_review_only,benchmark_trend_down_review_only,benchmark_vol_medium_review_only,breadth_negative_review_only,dispersion_high_review_only,liquidity_normal_review_only,downside_risk_mixed_review_only,MEDIUM_RISK_REVIEW_ONLY,MEDIUM_DOWNSIDE_RISK_REVIEW_ONLY,high_downside_risk_review_queue,RISK_REVIEW,baostock,provider_panel_candidate_universe_review_only,source_backed_evaluation_panel_ready_for_dc03,passed_current_or_past_only,constructed,research_only
2026-03-02,002460.SZ,risk_off_high_vol_review_only,benchmark_trend_down_review_only,benchmark_vol_medium_review_only,breadth_negative_review_only,dispersion_high_review_only,liquidity_normal_review_only,downside_risk_mixed_review_only,MEDIUM_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,volatility_momentum_review_queue,VOLATILITY_REVIEW,baostock,provider_panel_candidate_universe_review_only,source_backed_evaluation_panel_ready_for_dc03,passed_current_or_past_only,constructed,research_only
2026-03-02,002466.SZ,risk_off_high_vol_review_only,benchmark_trend_down_review_only,benchmark_vol_medium_review_only,breadth_negative_review_only,dispersion_high_review_only,liquidity_normal_review_only,downside_risk_mixed_review_only,MEDIUM_RISK_REVIEW_ONLY,MEDIUM_DOWNSIDE_RISK_REVIEW_ONLY,high_downside_risk_review_queue,RISK_REVIEW,baostock,provider_panel_candidate_universe_review_only,source_backed_evaluation_panel_ready_for_dc03,passed_current_or_past_only,constructed,research_only
