report_date,symbol,source_provider,panel_contract_status,data_quality_status,trading_status,is_st,risk_score_bucket,downside_risk_bucket,original_dc03_risk_severity,dc03_recommendation_eligibility_status,dc03_actionability_status,dc03_position_band_status,factor_validity_status,research_ready_status,review_queue_category,review_priority_level,review_reason_codes,non_actionable_disclaimer
2026-05-21,000001.SZ,baostock,source_backed_evaluation_panel_ready_for_dc03,source_backed_panel_ready_with_governance_warning,trading,false,LOW_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,MEDIUM,eligible_for_review_only_revalidation_never_actionable,never_actionable,blocked_review_only_no_position_output,no_factor_currently_approved_for_recommendation_tiering,manual_research_review_only_factor_not_ready,liquidity_review_queue,LIQUIDITY_REVIEW,global_factor_not_ready;liquidity_component_positive,research_only_not_investment_advice_not_trade_instruction
2026-05-21,000002.SZ,baostock,source_backed_evaluation_panel_ready_for_dc03,source_backed_panel_ready_with_governance_warning,trading,false,MEDIUM_RISK_REVIEW_ONLY,HIGH_DOWNSIDE_RISK_REVIEW_ONLY,MEDIUM,eligible_for_review_only_revalidation_never_actionable,never_actionable,blocked_review_only_no_position_output,no_factor_currently_approved_for_recommendation_tiering,manual_research_review_blocked_until_queue_review,high_downside_risk_review_queue,RISK_REVIEW,global_factor_not_ready;high_downside_or_risk_bucket,research_only_not_investment_advice_not_trade_instruction
2026-05-21,000063.SZ,baostock,source_backed_evaluation_panel_ready_for_dc03,source_backed_panel_ready_with_governance_warning,trading,false,MEDIUM_RISK_REVIEW_ONLY,MEDIUM_DOWNSIDE_RISK_REVIEW_ONLY,MEDIUM,eligible_for_review_only_revalidation_never_actionable,never_actionable,blocked_review_only_no_position_output,no_factor_currently_approved_for_recommendation_tiering,manual_research_review_only_factor_not_ready,volatility_momentum_review_queue,VOLATILITY_REVIEW,global_factor_not_ready;volatility_or_momentum_component_positive,research_only_not_investment_advice_not_trade_instruction
2026-05-21,000100.SZ,baostock,source_backed_evaluation_panel_ready_for_dc03,source_backed_panel_ready_with_governance_warning,trading,false,LOW_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,MEDIUM,eligible_for_review_only_revalidation_never_actionable,never_actionable,blocked_review_only_no_position_output,no_factor_currently_approved_for_recommendation_tiering,manual_research_review_only_factor_not_ready,volatility_momentum_review_queue,VOLATILITY_REVIEW,global_factor_not_ready;volatility_or_momentum_component_positive,research_only_not_investment_advice_not_trade_instruction
2026-05-21,000157.SZ,baostock,source_backed_evaluation_panel_ready_for_dc03,source_backed_panel_ready_with_governance_warning,trading,false,LOW_RISK_REVIEW_ONLY,MEDIUM_DOWNSIDE_RISK_REVIEW_ONLY,MEDIUM,eligible_for_review_only_revalidation_never_actionable,never_actionable,blocked_review_only_no_position_output,no_factor_currently_approved_for_recommendation_tiering,manual_research_review_only_factor_not_ready,clean_research_watch_queue,CLEAN_RESEARCH_WATCH,fewer_symbol_level_warnings;global_factor_not_ready,research_only_not_investment_advice_not_trade_instruction
2026-05-21,000166.SZ,baostock,source_backed_evaluation_panel_ready_for_dc03,source_backed_panel_ready_with_governance_warning,trading,false,MEDIUM_RISK_REVIEW_ONLY,MEDIUM_DOWNSIDE_RISK_REVIEW_ONLY,MEDIUM,eligible_for_review_only_revalidation_never_actionable,never_actionable,blocked_review_only_no_position_output,no_factor_currently_approved_for_recommendation_tiering,manual_research_review_only_factor_not_ready,clean_research_watch_queue,CLEAN_RESEARCH_WATCH,fewer_symbol_level_warnings;global_factor_not_ready,research_only_not_investment_advice_not_trade_instruction
2026-05-21,000333.SZ,baostock,source_backed_evaluation_panel_ready_for_dc03,source_backed_panel_ready_with_governance_warning,trading,false,LOW_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,MEDIUM,eligible_for_review_only_revalidation_never_actionable,never_actionable,blocked_review_only_no_position_output,no_factor_currently_approved_for_recommendation_tiering,manual_research_review_only_factor_not_ready,liquidity_review_queue,LIQUIDITY_REVIEW,global_factor_not_ready;liquidity_component_positive,research_only_not_investment_advice_not_trade_instruction
2026-05-21,000338.SZ,baostock,source_backed_evaluation_panel_ready_for_dc03,source_backed_panel_ready_with_governance_warning,trading,false,MEDIUM_RISK_REVIEW_ONLY,MEDIUM_DOWNSIDE_RISK_REVIEW_ONLY,MEDIUM,eligible_for_review_only_revalidation_never_actionable,never_actionable,blocked_review_only_no_position_output,no_factor_currently_approved_for_recommendation_tiering,manual_research_review_only_factor_not_ready,volatility_momentum_review_queue,VOLATILITY_REVIEW,global_factor_not_ready;volatility_or_momentum_component_positive,research_only_not_investment_advice_not_trade_instruction
2026-05-21,000425.SZ,baostock,source_backed_evaluation_panel_ready_for_dc03,source_backed_panel_ready_with_governance_warning,trading,false,MEDIUM_RISK_REVIEW_ONLY,MEDIUM_DOWNSIDE_RISK_REVIEW_ONLY,MEDIUM,eligible_for_review_only_revalidation_never_actionable,never_actionable,blocked_review_only_no_position_output,no_factor_currently_approved_for_recommendation_tiering,manual_research_review_only_factor_not_ready,volatility_momentum_review_queue,VOLATILITY_REVIEW,global_factor_not_ready;volatility_or_momentum_component_positive,research_only_not_investment_advice_not_trade_instruction
2026-05-21,000538.SZ,baostock,source_backed_evaluation_panel_ready_for_dc03,source_backed_panel_ready_with_governance_warning,trading,false,LOW_RISK_REVIEW_ONLY,MEDIUM_DOWNSIDE_RISK_REVIEW_ONLY,MEDIUM,eligible_for_review_only_revalidation_never_actionable,never_actionable,blocked_review_only_no_position_output,no_factor_currently_approved_for_recommendation_tiering,manual_research_review_only_factor_not_ready,liquidity_review_queue,LIQUIDITY_REVIEW,global_factor_not_ready;liquidity_component_positive,research_only_not_investment_advice_not_trade_instruction
2026-05-21,000568.SZ,baostock,source_backed_evaluation_panel_ready_for_dc03,source_backed_panel_ready_with_governance_warning,trading,false,LOW_RISK_REVIEW_ONLY,MEDIUM_DOWNSIDE_RISK_REVIEW_ONLY,MEDIUM,eligible_for_review_only_revalidation_never_actionable,never_actionable,blocked_review_only_no_position_output,no_factor_currently_approved_for_recommendation_tiering,manual_research_review_only_factor_not_ready,clean_research_watch_queue,CLEAN_RESEARCH_WATCH,fewer_symbol_level_warnings;global_factor_not_ready,research_only_not_investment_advice_not_trade_instruction
2026-05-21,000596.SZ,baostock,source_backed_evaluation_panel_ready_for_dc03,source_backed_panel_ready_with_governance_warning,trading,false,MEDIUM_RISK_REVIEW_ONLY,MEDIUM_DOWNSIDE_RISK_REVIEW_ONLY,MEDIUM,eligible_for_review_only_revalidation_never_actionable,never_actionable,blocked_review_only_no_position_output,no_factor_currently_approved_for_recommendation_tiering,manual_research_review_only_factor_not_ready,liquidity_review_queue,LIQUIDITY_REVIEW,global_factor_not_ready;liquidity_component_positive,research_only_not_investment_advice_not_trade_instruction
2026-05-21,000651.SZ,baostock,source_backed_evaluation_panel_ready_for_dc03,source_backed_panel_ready_with_governance_warning,trading,false,LOW_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,MEDIUM,eligible_for_review_only_revalidation_never_actionable,never_actionable,blocked_review_only_no_position_output,no_factor_currently_approved_for_recommendation_tiering,manual_research_review_only_factor_not_ready,clean_research_watch_queue,CLEAN_RESEARCH_WATCH,fewer_symbol_level_warnings;global_factor_not_ready,research_only_not_investment_advice_not_trade_instruction
2026-05-21,000725.SZ,baostock,source_backed_evaluation_panel_ready_for_dc03,source_backed_panel_ready_with_governance_warning,trading,false,HIGH_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,MEDIUM,eligible_for_review_only_revalidation_never_actionable,never_actionable,blocked_review_only_no_position_output,no_factor_currently_approved_for_recommendation_tiering,manual_research_review_blocked_until_queue_review,high_downside_risk_review_queue,RISK_REVIEW,global_factor_not_ready;high_downside_or_risk_bucket,research_only_not_investment_advice_not_trade_instruction
2026-05-21,000776.SZ,baostock,source_backed_evaluation_panel_ready_for_dc03,source_backed_panel_ready_with_governance_warning,trading,false,MEDIUM_RISK_REVIEW_ONLY,MEDIUM_DOWNSIDE_RISK_REVIEW_ONLY,MEDIUM,eligible_for_review_only_revalidation_never_actionable,never_actionable,blocked_review_only_no_position_output,no_factor_currently_approved_for_recommendation_tiering,manual_research_review_only_factor_not_ready,clean_research_watch_queue,CLEAN_RESEARCH_WATCH,fewer_symbol_level_warnings;global_factor_not_ready,research_only_not_investment_advice_not_trade_instruction
2026-05-21,000786.SZ,baostock,source_backed_evaluation_panel_ready_for_dc03,source_backed_panel_ready_with_governance_warning,trading,false,MEDIUM_RISK_REVIEW_ONLY,MEDIUM_DOWNSIDE_RISK_REVIEW_ONLY,MEDIUM,eligible_for_review_only_revalidation_never_actionable,never_actionable,blocked_review_only_no_position_output,no_factor_currently_approved_for_recommendation_tiering,manual_research_review_only_factor_not_ready,volatility_momentum_review_queue,VOLATILITY_REVIEW,global_factor_not_ready;volatility_or_momentum_component_positive,research_only_not_investment_advice_not_trade_instruction
2026-05-21,000895.SZ,baostock,source_backed_evaluation_panel_ready_for_dc03,source_backed_panel_ready_with_governance_warning,trading,false,LOW_RISK_REVIEW_ONLY,MEDIUM_DOWNSIDE_RISK_REVIEW_ONLY,MEDIUM,eligible_for_review_only_revalidation_never_actionable,never_actionable,blocked_review_only_no_position_output,no_factor_currently_approved_for_recommendation_tiering,manual_research_review_only_factor_not_ready,liquidity_review_queue,LIQUIDITY_REVIEW,global_factor_not_ready;liquidity_component_positive,research_only_not_investment_advice_not_trade_instruction
2026-05-21,000938.SZ,baostock,source_backed_evaluation_panel_ready_for_dc03,source_backed_panel_ready_with_governance_warning,trading,false,MEDIUM_RISK_REVIEW_ONLY,HIGH_DOWNSIDE_RISK_REVIEW_ONLY,MEDIUM,eligible_for_review_only_revalidation_never_actionable,never_actionable,blocked_review_only_no_position_output,no_factor_currently_approved_for_recommendation_tiering,manual_research_review_blocked_until_queue_review,high_downside_risk_review_queue,RISK_REVIEW,global_factor_not_ready;high_downside_or_risk_bucket,research_only_not_investment_advice_not_trade_instruction
2026-05-21,000963.SZ,baostock,source_backed_evaluation_panel_ready_for_dc03,source_backed_panel_ready_with_governance_warning,trading,false,MEDIUM_RISK_REVIEW_ONLY,HIGH_DOWNSIDE_RISK_REVIEW_ONLY,MEDIUM,eligible_for_review_only_revalidation_never_actionable,never_actionable,blocked_review_only_no_position_output,no_factor_currently_approved_for_recommendation_tiering,manual_research_review_blocked_until_queue_review,high_downside_risk_review_queue,RISK_REVIEW,global_factor_not_ready;high_downside_or_risk_bucket,research_only_not_investment_advice_not_trade_instruction
2026-05-21,001979.SZ,baostock,source_backed_evaluation_panel_ready_for_dc03,source_backed_panel_ready_with_governance_warning,trading,false,MEDIUM_RISK_REVIEW_ONLY,MEDIUM_DOWNSIDE_RISK_REVIEW_ONLY,MEDIUM,eligible_for_review_only_revalidation_never_actionable,never_actionable,blocked_review_only_no_position_output,no_factor_currently_approved_for_recommendation_tiering,manual_research_review_only_factor_not_ready,volatility_momentum_review_queue,VOLATILITY_REVIEW,global_factor_not_ready;volatility_or_momentum_component_positive,research_only_not_investment_advice_not_trade_instruction
2026-05-21,002236.SZ,baostock,source_backed_evaluation_panel_ready_for_dc03,source_backed_panel_ready_with_governance_warning,trading,false,LOW_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,MEDIUM,eligible_for_review_only_revalidation_never_actionable,never_actionable,blocked_review_only_no_position_output,no_factor_currently_approved_for_recommendation_tiering,manual_research_review_only_factor_not_ready,clean_research_watch_queue,CLEAN_RESEARCH_WATCH,fewer_symbol_level_warnings;global_factor_not_ready,research_only_not_investment_advice_not_trade_instruction
2026-05-21,002241.SZ,baostock,source_backed_evaluation_panel_ready_for_dc03,source_backed_panel_ready_with_governance_warning,trading,false,LOW_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,MEDIUM,eligible_for_review_only_revalidation_never_actionable,never_actionable,blocked_review_only_no_position_output,no_factor_currently_approved_for_recommendation_tiering,manual_research_review_only_factor_not_ready,clean_research_watch_queue,CLEAN_RESEARCH_WATCH,fewer_symbol_level_warnings;global_factor_not_ready,research_only_not_investment_advice_not_trade_instruction
2026-05-21,002271.SZ,baostock,source_backed_evaluation_panel_ready_for_dc03,source_backed_panel_ready_with_governance_warning,trading,false,MEDIUM_RISK_REVIEW_ONLY,HIGH_DOWNSIDE_RISK_REVIEW_ONLY,MEDIUM,eligible_for_review_only_revalidation_never_actionable,never_actionable,blocked_review_only_no_position_output,no_factor_currently_approved_for_recommendation_tiering,manual_research_review_blocked_until_queue_review,high_downside_risk_review_queue,RISK_REVIEW,global_factor_not_ready;high_downside_or_risk_bucket,research_only_not_investment_advice_not_trade_instruction
2026-05-21,002304.SZ,baostock,source_backed_evaluation_panel_ready_for_dc03,source_backed_panel_ready_with_governance_warning,trading,false,MEDIUM_RISK_REVIEW_ONLY,MEDIUM_DOWNSIDE_RISK_REVIEW_ONLY,MEDIUM,eligible_for_review_only_revalidation_never_actionable,never_actionable,blocked_review_only_no_position_output,no_factor_currently_approved_for_recommendation_tiering,manual_research_review_only_factor_not_ready,liquidity_review_queue,LIQUIDITY_REVIEW,global_factor_not_ready;liquidity_component_positive,research_only_not_investment_advice_not_trade_instruction
2026-05-21,002311.SZ,baostock,source_backed_evaluation_panel_ready_for_dc03,source_backed_panel_ready_with_governance_warning,trading,false,MEDIUM_RISK_REVIEW_ONLY,MEDIUM_DOWNSIDE_RISK_REVIEW_ONLY,MEDIUM,eligible_for_review_only_revalidation_never_actionable,never_actionable,blocked_review_only_no_position_output,no_factor_currently_approved_for_recommendation_tiering,manual_research_review_only_factor_not_ready,liquidity_review_queue,LIQUIDITY_REVIEW,global_factor_not_ready;liquidity_component_positive,research_only_not_investment_advice_not_trade_instruction
2026-05-21,002352.SZ,baostock,source_backed_evaluation_panel_ready_for_dc03,source_backed_panel_ready_with_governance_warning,trading,false,LOW_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,MEDIUM,eligible_for_review_only_revalidation_never_actionable,never_actionable,blocked_review_only_no_position_output,no_factor_currently_approved_for_recommendation_tiering,manual_research_review_only_factor_not_ready,liquidity_review_queue,LIQUIDITY_REVIEW,global_factor_not_ready;liquidity_component_positive,research_only_not_investment_advice_not_trade_instruction
2026-05-21,002371.SZ,baostock,source_backed_evaluation_panel_ready_for_dc03,source_backed_panel_ready_with_governance_warning,trading,false,HIGH_RISK_REVIEW_ONLY,LOW_DOWNSIDE_RISK_REVIEW_ONLY,MEDIUM,eligible_for_review_only_revalidation_never_actionable,never_actionable,blocked_review_only_no_position_output,no_factor_currently_approved_for_recommendation_tiering,manual_research_review_blocked_until_queue_review,high_downside_risk_review_queue,RISK_REVIEW,global_factor_not_ready;high_downside_or_risk_bucket,research_only_not_investment_advice_not_trade_instruction
